Test File,Tdb_in (°C),Twb_in(°C),RH_in (%),Tdb_out(°C),Q_dot_air (CFM),delta_P_nozzle (in W.G.),P_in_nozzle (in W.G.),P_atm (psi),Q_a (kW),Q_a_sens (kW)
ricoil_CC1.csv,26.027199999999937,12.319680597014951,12.681844776119402,18.71712537313431,1762.0921497135505,0.89304776119403,0.02601606402964933,14.406202985074625,7.912842679297907,7.0099398885650555
ricoil_CC2.csv,25.998835937499962,12.380921875000013,12.80380859375,20.367359374999978,1758.4878489986347,0.8895000000000001,0.024809395595617945,14.40789453125,6.436535998063957,5.382012707858669
ricoil_CC3.csv,25.86680295566498,11.82719704433498,13.126467980295565,17.046379310344832,1761.9123203289664,0.8947192118226601,0.024197289017089268,14.41881773399015,7.958344577585725,8.48220592072839
ricoil_CC4.csv,25.891211055276358,11.976407035175896,14.009798994974874,18.31051256281404,1762.0868678166337,0.8940251256281406,0.02356484399166823,14.40908040201005,6.866674773150301,7.278804354593955
ricoil_CC5.csv,28.021223938223955,13.649930501930555,17.13553281853282,19.08885328185329,1692.4802107376483,0.8164903474903474,0.020232144331161057,14.376988416988416,7.934866132286378,8.155635970795927
ricoil_CC6.csv,28.022132653061135,13.669363945578198,17.130108843537414,20.766027210884317,1688.929134654241,0.8132482993197279,0.019052579752275187,14.380360544217687,6.620064371553111,6.606568187705889
ricoil_CC7.csv,27.92264638783263,13.712813688212862,17.21932319391635,17.542631178707154,1683.8920373543929,0.8096539923954373,0.01913355230627361,14.39941825095057,9.254809786559523,9.450937022093473
ricoil_CC8.csv,27.95256346749221,13.659541795665632,17.13628173374613,18.839003095975215,1686.1670473537101,0.8114086687306502,0.018919953040222218,14.391767801857586,8.224152357112867,8.300735628786631
