Test_name,sys_un_T_db_in (°C),rnd_un_T_db_in  (°C),un_T_db_in  (°C),sys_un_T_wb_in  (°C),rnd_un_T_wb_in  (°C),un_T_wb_in  (°C),sys_un_T_db_out  (°C),rnd_un_T_db_out  (°C),un_T_db_out  (°C),sys_un_T_wb_out  (°C),rnd_un_T_wb_out  (°C),un_T_wb_out  (°C),sys_un_dp_a  (in W.G.),rnd_un_dp_a  (in W.G.),un_dp_a  (in W.G.),sys_un_Pa_in  (in W.G.),rnd_un_Pa_in  (in W.G.),un_Pa_in  (in W.G.),sys_un_T_w_in  (°C),rnd_un_T_w_in  (°C),un_T_w_in  (°C),sys_un_P_w_in (PSIG),rnd_un_P_w_in (PSIG),un_P_w_in (PSIG),sys_un_T_w_out (°C),rnd_un_T_w_out (°C),un_T_w_out (°C),sys_un_dp_w (in W.G.),rnd_un_dp_w  (in W.G.),un_dp_w  (in W.G.),sys_un_m_dot_w  (kg/h),rnd_un_m_dot_w (kg/h),un_m_dot_w (kg/h),sys_un_T_r_exv_in  (°C),rnd_un_T_r_exv_in  (°C),un_T_r_exv_in  (°C),sys_un_P_r_exv_in (PSIG),rnd_un_P_r_exv_in (PSIG),un_P_r_exv_in (PSIG),sys_un_T_r_evap_out  (°C),rnd_un_T_r_evap_out  (°C),un_T_r_evap_out  (°C),sys_un_P_r_evap_out (PSIG),rnd_un_P_r_evap_out (PSIG),un_P_r_evap_out (PSIG),sys_un_m_dot_r (kg/h),rnd_un_m_dot_r (kg/h),un_m_dot_r (kg/h),Q_air.s (kW),Q_air_sens.s (kW),Q_water.s (kW),Q_refr.s (kW),air-water  (%),air-refr (%),water-refr (%),air+water - refr (%)
ricoil_CC1.csv,0.08599219999999996,0.036604477338080324,0.09345879424663057,0.07231968059701495,0.03810791023468493,0.0817456361166091,0.32,0.018813375466888826,0.3205525590234122,0.06882544179104473,0.029552809281392808,0.07490200247092772,0.007500000000000001,0.04157341800271667,0.04224451543607295,0.025,0.05364875908861634,0.059187746635164226,0.07,0.039068368425755826,0.08016443981872882,0.65,0.07864704146224505,0.6547406793004114,0.08,0.03285171175861353,0.08648257029870833,0.375,0.0022812377001125575,0.37500693866306584,1.7731608746268657,2.2476277556951256,2.862853474329173,0.12,0.13902223563317087,0.18364961747971295,0.65,0.9739129322887226,1.1708998247840068,0.09,0.2980942339804127,0.3113842840163405,0.65,0.220614959704761,0.6864189394571899,0.291629152238806,0.830700213438531,0.8804035478360737,0.3196863950447875,0.36286758302383526,0.24321492440420295,0.06122182815373243,5.958047412457605,4.4769933167862375,2.7481495304660135,2.9224609385205373
ricoil_CC2.csv,0.0859638359375,0.03442408072823838,0.09260020746776806,0.072380921875,0.037824933389730635,0.08166837476901578,0.32,0.016437826755311212,0.32042191271577797,0.06957371484375,0.023801977200483312,0.07353255004290117,0.007500000000000001,0.04496248436196562,0.04558371419706826,0.025,0.050085658437846466,0.0559783277809602,0.07,0.03904447005774177,0.08015279559747054,0.65,0.0776343577667735,0.6546198083665505,0.08,0.02777082551887817,0.08468304877600934,0.375,0.001833908453233066,0.37500448426680827,1.7721770703124997,1.9343668486677013,2.6234303256930622,0.12,0.08142024831660571,0.14501467800170345,0.65,0.5263416881578681,0.8363824320804893,0.09,0.14091555031925024,0.16720404397554847,0.65,0.2052001636883723,0.6816209409765333,0.3004908671875,0.5176411565393143,0.5985374910617167,0.30717985232863393,0.3497494565897026,0.2404355332576254,0.042319750989042004,6.252072598086765,4.9432138202413265,2.265085253496303,2.7371323165323265
ricoil_CC3.csv,0.085831802955665,0.037829307643418464,0.09379848034696779,0.07182719704433498,0.03567398031423087,0.08019837346670974,0.32,0.020116798413093183,0.32063169771311295,0.06824232512315268,0.026377532562336728,0.07316275802818815,0.007500000000000001,0.03658070100729425,0.03734163475512365,0.025,0.04607826687444063,0.05242334096709377,0.07,0.048819896260267594,0.08534273414218278,0.65,0.05420148669493128,0.6522559322535447,0.08,0.029216040699298694,0.08516793430712687,0.375,0.0012686809337267406,0.37500214606227467,0.8410159162561578,0.7735044374824304,1.142635937733973,0.12,0.03586494872863737,0.12524493821032365,0.65,0.3081574908881318,0.7193476483526369,0.09,0.10677541341614592,0.13964594125927496,0.65,0.15200800902561157,0.6675375905579628,0.2810564926108375,0.3871782659626086,0.4784346994862708,0.29964014818126217,0.36913601695227327,0.11807700533235489,0.03393735723257864,4.635848652177478,4.05605315138553,1.6397545676863308,2.6872232402489344
ricoil_CC4.csv,0.08585621105527638,0.040073584497024625,0.09474798758394995,0.0719764070351759,0.04075173767624135,0.08271219555377857,0.32,0.022367294228731474,0.3207807597894778,0.06892461809045226,0.04358391083768363,0.0815485147799876,0.007500000000000001,0.039245874698385745,0.03995608440327198,0.025,0.05813956123493816,0.06328671725244661,0.07,0.05486900778170731,0.08894159890034053,0.65,0.05318379876997064,0.652172152465593,0.08,0.03653025643022194,0.08794577667436777,0.375,0.00111035947293367,0.3750016438606091,0.839562728643216,0.7370321491489293,1.1171758877660813,0.12,0.047209518830586376,0.1289524667007789,0.65,0.3942764095454606,0.7602327848258452,0.09,0.1172851842694953,0.14783712135025312,0.65,0.16226653139644928,0.669948077996672,0.2876367035175879,0.3862190777666398,0.48156001624032124,0.3092374034487999,0.3622907962129995,0.12239016697659348,0.03505172111289885,5.226184062619009,4.388670583714662,1.4499642934924233,2.574911695164675
ricoil_CC5.csv,0.08798622393822399,0.0382975571230191,0.09595977534622625,0.07364993050193056,0.03584280330553063,0.08190860035269898,0.32,0.017770925328575025,0.32049306667544897,0.07012879150579153,0.051678056150124725,0.087112966230741,0.007500000000000001,0.036263881830076096,0.03703132627095232,0.025,0.04186059717516056,0.04875766191954922,0.07,0.046352094761505855,0.08395544466429572,0.65,0.08034466310039844,0.6549467649272852,0.08,0.03484216092686156,0.08725810093082086,0.375,0.0017955619107665232,0.3750042986987954,1.7730902162162163,2.946480971287687,3.438836871531143,0.12,0.08344552681717983,0.14616140374872116,0.65,0.6315952098582177,0.906318105918582,0.09,0.16380241748303676,0.1868989886898457,0.65,0.1883731188247614,0.6767454705395284,0.2957061814671815,0.5001206104885184,0.5810015239165126,0.33008764288786685,0.3593817657913893,0.24976077200572866,0.04221369212250059,5.5818754158808135,3.9876753798867983,3.008080866745938,2.8596053396413406
ricoil_CC6.csv,0.08798713265306117,0.03426900913086218,0.09442510523858842,0.0736693639455782,0.03484934686885089,0.08149633219557519,0.32,0.014910062489511893,0.3203471709933477,0.07075934693877553,0.025705451457319155,0.07528383235347809,0.007500000000000001,0.03490606912701758,0.03570271224851313,0.025,0.07865234723560396,0.08252994441819296,0.07,0.0423127572890781,0.08179467849074555,0.65,0.07833051058153077,0.6547027332216991,0.08,0.02998009119274569,0.0854330490379768,0.375,0.002036514740984175,0.3750055298156152,1.7727804421768707,1.8765435896266252,2.5815046658748457,0.12,0.09372891442272226,0.1522665734784296,0.65,0.6437159297426532,0.914806098692203,0.09,0.12021068012949974,0.15016859730714976,0.65,0.19664409897412344,0.6790941773136807,0.30438430272108846,0.6337370649199654,0.7030451416490805,0.2984501396717111,0.339081238333305,0.24385957552354579,0.046772335945938645,5.6033541341262465,4.252146523906767,2.457235645211287,2.6455879476757937
ricoil_CC7.csv,0.08788764638783265,0.030503534437971696,0.09303066161648664,0.07371281368821286,0.03964977298395703,0.08369996057055529,0.32,0.01615665907498884,0.32040761169557974,0.06955453612167298,0.026339522514622484,0.07437475338715023,0.007500000000000001,0.03791114552812297,0.038645891828945005,0.025,0.05246179113668658,0.05811402179568479,0.07,0.03819280328148816,0.07974139591516098,0.65,0.05180804475305864,0.6520614031677805,0.08,0.030421499826502312,0.08558894584988111,0.375,0.0012115383534155569,0.3750019570951354,0.8369757680608364,0.7593179934883383,1.13008506385855,0.12,0.08134457618250193,0.14497220448869108,0.65,0.6139692460111446,0.8941242838931809,0.09,0.2038938747700553,0.2228737583672582,0.65,0.2167729224465707,0.6851937681459361,0.2850833840304183,0.5174330648716566,0.5907702704712814,0.3414081763834081,0.380863098348925,0.1139641958537121,0.043066136274894806,4.207578128688384,3.840888644426236,1.67690646691812,2.704464961484878
ricoil_CC8.csv,0.08791756346749224,0.03210807001293234,0.09359714806561091,0.07365954179566563,0.03809490930107026,0.08292737914708376,0.32,0.0233277885830104,0.3208491635023748,0.0699921207430341,0.026737640823396296,0.07492528547098377,0.007500000000000001,0.03899512642845187,0.03970982101660678,0.025,0.06476204770536685,0.06941990221105337,0.07,0.07085278599199175,0.0995997855561295,0.65,0.05113565448997815,0.6520083244561518,0.08,0.04087490211023011,0.08983739545713074,0.375,0.0011774478587229494,0.3750018485067241,0.8354448421052632,0.7856192048008562,1.1468067052263942,0.12,0.06693793436676757,0.13740701240216846,0.65,0.45777060419038385,0.7950181922829371,0.09,0.15871965365730037,0.18246075867729308,0.65,0.16054751928177233,0.6695337974647216,0.2928118544891641,0.42746029686892245,0.5181323069725056,0.3292164093544027,0.36830126112043343,0.1304910336715285,0.03875345900594915,4.779376142758788,4.05300490729354,1.6252779445437058,2.5718307059319483
