Test File,Tdb_in (°C),Twb_in(°C),RH_in (%),Tdb_out(°C),Q_dot_air (CFM),delta_P_nozzle (in W.G.),P_in_nozzle (in W.G.),P_atm (psi),T_w_in (°C),P_w_in (PSIG),T_w_out (°C),dp_w (in W.G.),m_w (kg/h),T_exv_in (°C),P_exv_in (PSIG),T_evap_in(°C),T_evap_out(°C),P_evap_out (PSIG),m_r (kg/hr_),Q_a (kW),un_Q_a (kW),Q_a_sens (kW),un_Q_a_sens (kW),Q_w (kW),un_Q_w (kW),Q_r (kW),un_Q_r (kW),air-water  (%),air-refr (%),water-refr (%),air+water - refr (%),Compressor Speed (RPM)
TriCoil_C1.csv,25.89481583,12.59450791,18.85848921,9.47097554,824.0034121,1.085323741,0.001605452,14.35760863,24.54530072,16.21506043,24.56873094,-3.648932374,2.348446043,24.92528345,254.6722259,8.041660432,13.84282014,129.456905,141.2275424,4.574497464,6.218212239,7.358666331,0.352921124,6.34E-05,0.004572027,7.517061573,0.176890447,199.996556,-2.129579716,-199.9966286,-2.128718811,2040
Tricoil_C2.csv,27.9770581,13.50253211,17.11319878,10.93215291,828.478814,1.090183486,0.001836505,14.36659327,25.87911315,16.33480122,25.8358685,-3.736217125,2.210675841,25.46353211,259.9940826,9.469541284,15.15555352,136.3874404,147.3140183,6.812403737,0.295851517,7.629488988,0.337770146,-0.000111547,0.001405401,7.812343106,0.035801914,199.9941519,-2.368295638,-199.9942888,-2.366833802,2040
Tricoil_C3.csv,25.86120149,12.66614925,21.83137313,11.3959403,1715.736939,0.839261194,0.020031878,14.2779403,24.77198507,16.975,23.62729851,-3.704,2.457,25.44194776,254.5472015,8.860634328,12.91263433,126.9502164,250.861903,10.37025892,0.376449912,13.41473444,0.475203427,-0.003267242,0.001434181,13.25233255,0.185234567,199.9026012,1.21799589,-199.901408,1.242347623,3725
Tricoil_C4.csv,27.91363415,13.66720122,20.17968293,12.87437195,1715.51081,0.833615854,0.021240493,14.28560366,26.14810366,16.975,25.48564024,-3.704,2.457,26.00113415,259.1910427,10.2097561,14.25979268,133.1212744,261.7815366,10.94507501,0.389132548,13.85411245,0.479762938,-0.001890793,0.001475778,13.78722714,0.152104479,199.9454159,0.483951279,-199.9451512,0.497598147,3725
