Time elapsed (s),Time elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3760727400,0,22.617,17.589,20.651,23.634,12.375,20.347,139.007,0.008,391.244,24.298,14.122,0,0,0,0,0,0,100.017,0.001,0,210.726,3.998,116.876,7.157,104.426,0.9,6.228,24.873,254.064,29.32,4.441,1784.744,18.448,19.525,13.341,-22,26.5,13.045,12.145,0,0,3.163,0.317,3.03,14.918,2.521,0.011,0.005,17.009,16.914,16.973,16.657,16.603,16.558,15.842,15.783,15.538,12.955,12.898,12.891,12.076,12.326,12.239,14.88,21.455,0,0
3760727402,0.033333333,22.638,17.586,20.651,23.614,12.361,20.348,139.233,0.008,391.283,24.277,14.121,0,0,0,0,0,0,100.016,0.001,0,210.723,3.99,116.928,7.17,104.382,0.889,6.252,24.865,254.012,29.313,4.442,1783.997,18.464,19.578,13.296,-22,26.5,13.043,12.154,0,0,3.164,0.319,3.065,14.901,2.502,0.011,0.005,17.021,16.919,16.981,16.659,16.609,16.559,15.844,15.778,15.531,12.956,12.894,12.893,12.068,12.3,12.232,14.882,21.461,0,0
3760727404,0.066666667,22.613,17.594,20.651,23.613,12.371,20.347,137.101,0.008,391.26,24.303,14.121,0,0,0,0,0,0,100.015,0.001,0,210.552,3.989,116.894,7.176,104.527,0.927,6.22,24.846,254.139,29.331,4.478,1784.774,18.446,19.599,13.342,-21.999,26.5,13.039,12.112,0,0,3.161,0.32,3.028,14.929,2.534,0.011,0.005,17.023,16.925,16.972,16.677,16.615,16.563,15.849,15.792,15.543,12.948,12.912,12.887,12.068,12.314,12.217,14.893,21.451,0,0
3760727406,0.1,22.636,17.595,20.649,23.618,12.366,20.347,135.404,0.008,391.26,24.299,14.122,0,0,0,0,0,0,100.015,0.001,0,210.673,3.989,116.893,7.168,104.489,0.917,6.222,24.882,254.131,29.33,4.442,1786.023,18.445,19.59,13.332,-21.999,26.5,13.032,12.115,0,0,3.162,0.315,3.035,14.918,2.512,0.011,0.005,17.03,16.921,16.962,16.66,16.62,16.571,15.861,15.802,15.541,12.95,12.905,12.895,12.066,12.304,12.206,14.887,21.454,0,0
3760727408,0.133333333,22.638,17.609,20.651,23.633,12.36,20.347,131.996,0.008,391.283,24.298,14.121,0,0,0,0,0,0,100.013,0.001,0,210.833,3.991,116.893,7.153,104.285,0.863,6.261,24.854,254.045,29.318,4.458,1784.65,18.467,19.551,13.313,-22,26.5,13.036,12.173,0,0,3.166,0.313,3.057,14.94,2.475,0.011,0.005,17.021,16.911,16.973,16.653,16.607,16.562,15.857,15.784,15.545,12.932,12.9,12.882,12.073,12.283,12.212,14.888,21.452,0,0
3760727410,0.166666667,22.613,17.583,20.652,23.618,12.366,20.348,133.955,0.007,391.267,24.304,14.122,0,0,0,0,0,0,100.018,0.001,0,210.761,3.984,116.899,7.163,104.498,0.92,6.214,24.849,254.126,29.329,4.475,1784.853,18.455,19.548,13.332,-21.999,26.5,13.035,12.115,0,0,3.164,0.303,3.039,14.91,2.512,0.011,0.005,17.023,16.922,16.973,16.658,16.608,16.555,15.834,15.796,15.537,12.927,12.901,12.898,12.08,12.308,12.229,14.889,21.457,0,0
3760727412,0.2,22.601,17.595,20.651,23.602,12.374,20.346,135.876,0.008,391.283,24.297,14.124,0,0,0,0,0,0,100.013,0.001,0,210.93,3.999,116.872,7.158,104.358,0.883,6.247,24.855,254.135,29.331,4.469,1785.22,18.442,19.582,13.328,-21.999,26.5,13.044,12.161,0,0,3.167,0.308,3.035,14.937,2.551,0.011,0.005,17.01,16.912,16.965,16.669,16.613,16.575,15.864,15.793,15.561,12.925,12.907,12.887,12.073,12.284,12.225,14.888,21.454,0,0
3760727414,0.233333333,22.623,17.572,20.651,23.603,12.381,20.346,132.923,0.008,391.347,24.323,14.123,0,0,0,0,0,0,100.002,0.001,0,210.669,3.99,116.932,7.179,104.362,0.884,6.266,24.877,254.244,29.347,4.463,1784.951,18.455,19.578,13.328,-22,26.5,13.025,12.141,0,0,3.163,0.31,3.042,14.884,2.573,0.011,0.005,17.026,16.91,16.972,16.673,16.615,16.573,15.861,15.8,15.558,12.926,12.908,12.888,12.058,12.291,12.252,14.89,21.452,0,0
3760727416,0.266666667,22.598,17.599,20.649,23.61,12.379,20.347,138.102,0.008,391.307,24.305,14.122,0,0,0,0,0,0,100.007,0.001,0,210.695,3.978,116.892,7.172,104.389,0.891,6.252,24.869,254.127,29.33,4.454,1784.738,18.425,19.582,13.321,-22,26.5,13.02,12.129,0,0,3.163,0.305,3.028,14.946,2.561,0.011,0.005,17.016,16.891,16.956,16.663,16.601,16.561,15.849,15.799,15.552,12.931,12.904,12.872,12.049,12.263,12.245,14.894,21.451,0,0
3760727417,0.283333333,22.633,17.574,20.65,23.613,12.372,20.347,133.207,0.008,391.283,24.305,14.122,0,0,0,0,0,0,100.012,0.001,0,210.73,3.976,116.847,7.187,104.503,0.921,6.236,24.875,254.236,29.345,4.464,1784.767,18.448,19.56,13.306,-22,26.5,13.025,12.104,0,0,3.164,0.316,3.051,14.883,2.536,0.011,0.005,17.029,16.915,16.982,16.678,16.606,16.565,15.86,15.797,15.546,12.964,12.911,12.894,12.06,12.269,12.251,14.894,21.451,0,0
