Time elapsed (s),Time elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3758473801,0,23.081,19.336,23.463,21.259,16.003,22.436,140.305,0.009,396.549,23.9,14.312,0,0,0,0,0,0,98.924,0.001,0,164.194,12.102,152.759,17.807,151.512,11.938,5.832,25.439,256.203,29.655,4.209,1065.358,27.863,18.374,20.992,-22.364,22.602,19.657,7.719,0,0,2.492,0.207,2.43,17.549,12.868,0.013,0.01,21.075,21.088,21.07,20.793,20.798,20.738,20.459,20.395,20.325,19.378,19.346,19.325,18.973,18.916,18.955,20.272,22.383,2039,732
3758473803,0.036016671,23.097,19.358,23.463,21.254,16.006,22.437,128.632,0.009,396.564,23.913,14.312,0,0,0,0,0,0,98.929,0.001,0,164.046,12.109,152.84,17.8,151.438,11.923,5.84,25.458,256.441,29.689,4.224,1064.935,27.895,18.438,20.982,-22.363,22.595,19.632,7.709,0,0,2.489,0.231,2.444,17.577,12.876,0.013,0.01,21.105,21.109,21.092,20.814,20.818,20.76,20.48,20.414,20.328,19.421,19.354,19.346,19.004,18.933,18.991,20.275,22.398,2039,732
3758473805,0.065983335,23.07,19.333,23.462,21.264,16.039,22.437,132.801,0.007,396.556,23.93,14.312,0,0,0,0,0,0,98.929,0.001,0,164.024,12.074,152.869,17.797,151.439,11.923,5.837,25.465,256.302,29.669,4.198,1065.458,27.882,18.387,20.965,-22.364,22.616,19.688,7.764,0,0,2.489,0.208,2.446,17.55,12.931,0.013,0.01,21.112,21.118,21.094,20.847,20.831,20.781,20.495,20.426,20.344,19.437,19.367,19.355,19.013,18.949,18.983,20.3,22.374,2039,732
3758473807,0.10175,23.081,19.339,23.463,21.278,15.991,22.437,137.643,0.008,396.549,23.907,14.312,0,0,0,0,0,0,98.932,0.001,0,164.249,12.083,152.703,17.793,151.522,11.94,5.816,25.457,256.511,29.699,4.235,1065.941,27.869,18.4,20.966,-22.364,22.618,19.689,7.748,0,0,2.492,0.219,2.442,17.555,12.833,0.013,0.01,21.129,21.121,21.112,20.855,20.852,20.789,20.512,20.445,20.349,19.463,19.385,19.37,19.043,18.955,19.017,20.298,22.387,2039,732
3758473809,0.126300001,23.098,19.331,23.346,21.271,16.007,22.553,137.644,0.008,396.556,23.904,14.312,0,0,0,0,0,0,98.934,0.001,0,164.25,12.092,152.743,17.784,151.381,11.911,5.836,25.442,256.378,29.68,4.231,1065.495,27.876,18.363,20.98,-22.363,22.607,19.698,7.786,0,0,2.492,0.225,2.439,17.532,12.866,0.013,0.01,21.13,21.139,21.118,20.877,20.86,20.803,20.526,20.471,20.38,19.507,19.395,19.367,19.053,18.966,19.028,20.311,22.387,2039,732
3758473811,0.161316665,23.065,19.341,23.346,21.273,15.985,22.554,164.454,0,396.541,23.895,14.312,0,0,0,0,0,0,98.934,0.001,0,164.551,12.095,152.788,17.804,151.351,11.905,5.862,25.446,256.466,29.692,4.24,1066.096,27.852,18.402,20.99,-22.364,22.607,19.722,7.817,0,0,2.497,0.227,2.428,17.565,12.825,0.013,0.01,21.154,21.163,21.121,20.905,20.882,20.824,20.564,20.504,20.416,19.532,19.422,19.401,19.073,18.976,19.036,20.321,22.388,2039,732
3758473813,0.190599998,23.062,19.326,23.463,21.272,15.987,22.436,129.995,0.012,396.549,23.939,14.312,0,0,0,0,0,0,98.935,0.001,0,164.366,12.091,152.806,17.809,151.459,11.927,5.845,25.449,256.418,29.685,4.23,1066.272,27.866,18.385,20.975,-22.364,22.607,19.732,7.804,0,0,2.494,0.27,2.439,17.542,12.829,0.013,0.01,21.176,21.192,21.132,20.923,20.888,20.834,20.563,20.517,20.433,19.551,19.443,19.413,19.093,19.024,19.049,20.328,22.384,2039,732
3758473815,0.228033336,23.07,19.339,23.462,21.266,15.979,22.553,138.394,0.007,396.564,23.939,14.312,0,0,0,0,0,0,98.932,0.001,0,164.06,12.084,152.783,17.796,151.383,11.912,5.847,25.443,256.375,29.679,4.23,1065.579,27.852,18.451,20.961,-22.363,22.573,19.735,7.823,0,0,2.49,0.215,2.437,17.56,12.818,0.013,0.01,21.202,21.184,21.134,20.919,20.887,20.845,20.582,20.524,20.456,19.564,19.445,19.435,19.108,19.029,19.054,20.328,22.397,2039,732
3758473817,0.258799998,23.091,19.312,23.462,21.274,15.988,22.552,136.086,0.008,396.564,23.941,14.313,0,0,0,0,0,0,98.932,0.001,0,164.387,12.1,152.75,17.801,151.57,11.95,5.814,25.439,256.371,29.679,4.234,1066.478,27.886,18.393,20.976,-22.364,22.573,19.754,7.804,0,0,2.494,0.226,2.446,17.504,12.83,0.013,0.01,21.217,21.214,21.152,20.939,20.922,20.865,20.61,20.562,20.498,19.594,19.471,19.443,19.124,19.056,19.086,20.351,22.388,2039,732
3758473819,0.294183334,23.085,19.343,23.462,21.297,15.951,22.553,139.263,0.008,396.572,23.9,14.312,0,0,0,0,0,0,98.933,0.001,0,164.022,12.089,152.828,17.834,151.496,11.935,5.862,25.418,256.363,29.678,4.254,1065.266,27.854,18.417,20.996,-22.364,22.559,19.755,7.82,0,0,2.49,0.227,2.425,17.559,12.747,0.013,0.009,21.223,21.216,21.17,20.942,20.923,20.871,20.591,20.562,20.501,19.596,19.473,19.455,19.122,19.038,19.096,20.357,22.378,2039,732
