Time elapsed (s),Time elapsed(min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3760732095,4.566666667,23.395,17.713,19.479,24.304,12.683,19.185,135.506,0.007,391.663,25.023,14.135,0,0,0,0,0,0,100.071,0.001,0,195.725,2.077,109.336,4.649,96.509,-1.258,5.879,25.4,256.324,29.647,4.241,1785.253,14.967,19.525,10.318,-21.983,24,11.581,12.839,0,0,2.907,0.294,2.762,14.683,2.634,0.011,0.005,16.808,16.64,16.777,16.417,16.339,16.261,15.435,15.333,15.036,11.506,11.419,11.464,10.503,10.77,10.699,14.1,20.715,3725,2196
3760732097,4.6,23.391,17.693,19.48,24.29,12.685,19.187,130.534,0.008,391.655,25,14.135,0,0,0,0,0,0,100.076,0.001,0,195.801,2.091,109.298,4.628,96.613,-1.228,5.83,25.403,256.393,29.656,4.247,1784.92,14.959,19.505,10.33,-21.983,24,11.577,12.806,0,0,2.907,0.3,2.749,14.65,2.657,0.011,0.005,16.819,16.638,16.775,16.415,16.35,16.27,15.439,15.346,15.042,11.485,11.439,11.47,10.5,10.776,10.685,14.099,20.733,3725,2196
3760732099,4.633333333,23.415,17.704,19.48,24.275,12.694,19.187,135.612,0.007,391.648,24.984,14.135,0,0,0,0,0,0,100.074,0.001,0,195.648,2.088,109.351,4.615,96.537,-1.25,5.838,25.442,256.291,29.642,4.194,1784.661,14.984,19.537,10.307,-21.984,24,11.583,12.833,0,0,2.904,0.289,2.777,14.655,2.703,0.011,0.005,16.824,16.633,16.777,16.416,16.343,16.271,15.447,15.356,15.052,11.488,11.435,11.478,10.52,10.78,10.708,14.099,20.706,3725,2196
3760732101,4.666666667,23.425,17.732,19.48,24.29,12.679,19.186,134.774,0.008,391.64,24.981,14.135,0,0,0,0,0,0,100.073,0.001,0,195.435,2.075,109.341,4.596,96.42,-1.283,5.852,25.434,256.178,29.626,4.185,1784.882,14.984,19.511,10.307,-21.983,24,11.576,12.858,0,0,2.901,0.303,2.778,14.7,2.638,0.011,0.005,16.832,16.639,16.778,16.411,16.338,16.267,15.434,15.344,15.043,11.475,11.435,11.492,10.521,10.79,10.703,14.093,20.721,3725,2196
3760732103,4.7,23.403,17.713,19.48,24.292,12.69,19.186,131.123,0.008,391.64,24.981,14.135,0,0,0,0,0,0,100.075,0.001,0,195.534,2.088,109.289,4.618,96.577,-1.239,5.83,25.442,256.22,29.632,4.184,1784.786,14.956,19.445,10.3,-21.983,24,11.579,12.817,0,0,2.902,0.299,2.765,14.678,2.67,0.011,0.005,16.825,16.625,16.772,16.419,16.337,16.269,15.442,15.342,15.047,11.461,11.439,11.482,10.504,10.759,10.7,14.098,20.727,3725,2196
3760732105,4.733333333,23.405,17.722,19.479,24.284,12.705,19.187,133.034,0.007,391.648,25.01,14.137,0,0,0,0,0,0,100.075,0.001,0,195.448,2.079,109.34,4.591,96.502,-1.26,5.824,25.438,256.084,29.612,4.168,1783.524,14.995,19.525,10.313,-21.983,24,11.572,12.831,0,0,2.9,0.291,2.778,14.692,2.723,0.011,0.005,16.828,16.634,16.775,16.418,16.335,16.261,15.456,15.348,15.05,11.473,11.441,11.484,10.489,10.767,10.717,14.098,20.709,3725,2196
3760732108,4.783333333,23.425,17.719,19.48,24.273,12.683,19.187,127.876,0.008,391.711,25,14.136,0,0,0,0,0,0,100.065,0.001,0,195.535,2.087,109.305,4.594,96.495,-1.261,5.828,25.472,256.13,29.619,4.141,1783.811,14.973,19.481,10.291,-21.983,24,11.573,12.834,0,0,2.901,0.296,2.778,14.676,2.67,0.011,0.005,16.839,16.643,16.785,16.427,16.334,16.272,15.458,15.366,15.042,11.477,11.448,11.508,10.482,10.794,10.713,14.099,20.717,3725,2196
3760732110,4.816666667,23.419,17.722,19.478,24.284,12.686,19.187,136.514,0.007,391.663,24.99,14.136,0,0,0,0,0,0,100.069,0.001,0,195.398,2.092,109.336,4.597,96.512,-1.257,5.827,25.485,255.925,29.59,4.098,1783.837,14.982,19.517,10.274,-21.983,24,11.568,12.824,0,0,2.899,0.285,2.794,14.684,2.666,0.011,0.005,16.833,16.642,16.771,16.415,16.328,16.267,15.451,15.356,15.041,11.471,11.439,11.498,10.453,10.795,10.724,14.101,20.727,3725,2196
3760732112,4.85,23.408,17.694,19.48,24.285,12.683,19.187,130.697,0.008,391.663,24.999,14.135,0,0,0,0,0,0,100.071,0.001,0,195.537,2.103,109.355,4.579,96.581,-1.237,5.789,25.456,255.846,29.578,4.115,1784.557,14.984,19.494,10.291,-21.983,24,11.573,12.811,0,0,2.901,0.302,2.787,14.641,2.658,0.011,0.005,16.827,16.643,16.772,16.423,16.342,16.275,15.454,15.364,15.04,11.485,11.44,11.505,10.448,10.778,10.71,14.104,20.701,3725,2196
3760732113,4.866666667,23.415,17.697,19.479,24.275,12.672,19.185,130.694,0.007,391.64,25,14.136,0,0,0,0,0,0,100.074,0.001,0,195.469,2.095,109.397,4.578,96.658,-1.216,5.767,25.477,255.883,29.583,4.1,1783.548,14.974,19.535,10.308,-21.982,24,11.541,12.757,0,0,2.899,0.29,2.769,14.642,2.633,0.011,0.005,16.829,16.64,16.771,16.42,16.339,16.277,15.463,15.37,15.046,11.474,11.43,11.506,10.445,10.784,10.724,14.09,20.705,3725,2196
3760732115,4.9,23.415,17.716,19.48,24.287,12.674,19.187,132.27,0.007,391.687,25.006,14.134,0,0,0,0,0,0,100.073,0.001,0,195.47,2.086,109.367,4.581,96.551,-1.245,5.8,25.479,255.967,29.596,4.11,1783.91,14.998,19.458,10.294,-21.983,24,11.552,12.798,0,0,2.899,0.291,2.792,14.677,2.63,0.011,0.005,16.826,16.631,16.77,16.424,16.346,16.28,15.462,15.37,15.057,11.485,11.449,11.5,10.457,10.761,10.686,14.093,20.717,3725,2196
3760732117,4.933333333,23.393,17.711,19.48,24.283,12.665,19.186,130.512,0.007,391.624,24.999,14.135,0,0,0,0,0,0,100.077,0.001,0,195.046,2.1,109.331,4.597,96.414,-1.285,5.854,25.476,256.111,29.616,4.134,1782.748,14.969,19.47,10.317,-21.983,24,11.551,12.835,0,0,2.894,0.295,2.759,14.681,2.605,0.011,0.005,16.823,16.637,16.783,16.421,16.345,16.283,15.466,15.368,15.066,11.467,11.444,11.502,10.452,10.757,10.672,14.092,20.712,3725,2196
3760732119,4.966666667,23.389,17.725,19.48,24.298,12.669,19.187,136.148,0.007,391.64,25.031,14.134,0,0,0,0,0,0,100.074,0.001,0,195.422,2.095,109.389,4.574,96.52,-1.255,5.802,25.49,256.125,29.618,4.122,1782.2,14.982,19.552,10.286,-21.983,24,11.576,12.831,0,0,2.898,0.292,2.785,14.708,2.599,0.011,0.005,16.827,16.634,16.769,16.427,16.35,16.283,15.472,15.374,15.054,11.465,11.451,11.498,10.46,10.751,10.67,14.096,20.724,3725,2196
3760732121,5,23.402,17.715,19.48,24.287,12.685,19.186,127.22,0.008,391.632,25.024,14.135,0,0,0,0,0,0,100.078,0.001,0,195.488,2.094,109.369,4.529,96.415,-1.284,5.786,25.477,256.048,29.607,4.124,1782.649,15.005,19.504,10.312,-21.983,24,11.577,12.861,0,0,2.899,0.303,2.783,14.683,2.662,0.011,0.005,16.828,16.645,16.761,16.409,16.323,16.27,15.458,15.37,15.051,11.454,11.443,11.502,10.454,10.75,10.671,14.095,20.71,3725,2196
3760732123,5.033333333,23.373,17.706,19.479,24.279,12.665,19.187,130.189,0.007,391.64,25.013,14.135,0,0,0,0,0,0,100.075,0.001,0,195.742,2.077,109.366,4.567,96.456,-1.273,5.813,25.473,256.103,29.615,4.136,1782.703,14.991,19.517,10.298,-21.983,24,11.58,12.852,0,0,2.904,0.284,2.784,14.684,2.609,0.011,0.005,16.831,16.65,16.765,16.43,16.332,16.281,15.466,15.367,15.051,11.454,11.446,11.501,10.45,10.758,10.692,14.094,20.713,3725,2196
3760732125,5.066666667,23.404,17.719,19.48,24.274,12.696,19.187,136.694,0.007,391.64,25.023,14.133,0,0,0,0,0,0,100.073,0.001,0,195.468,2.073,109.298,4.539,96.535,-1.251,5.762,25.497,256.283,29.641,4.138,1784.04,14.993,19.56,10.281,-21.983,24,11.573,12.824,0,0,2.898,0.289,2.797,14.689,2.71,0.011,0.005,16.827,16.643,16.763,16.429,16.332,16.283,15.466,15.369,15.068,11.457,11.439,11.495,10.447,10.752,10.697,14.096,20.723,3725,2196
3760732127,5.1,23.407,17.709,19.48,24.273,12.685,19.186,130.108,0.008,391.584,25.009,14.135,0,0,0,0,0,0,100.08,0.001,0,195.469,2.07,109.281,4.553,96.39,-1.292,5.818,25.462,256.166,29.624,4.155,1783.703,14.968,19.555,10.312,-21.983,24,11.565,12.856,0,0,2.9,0.304,2.763,14.668,2.679,0.011,0.005,16.841,16.654,16.772,16.418,16.334,16.279,15.468,15.365,15.07,11.443,11.44,11.494,10.448,10.766,10.7,14.097,20.727,3725,2196
3760732129,5.133333333,23.399,17.705,19.48,24.282,12.701,19.186,139.143,0.007,391.64,25.028,14.137,0,0,0,0,0,0,100.072,0.001,0,195.566,2.066,109.274,4.537,96.451,-1.274,5.784,25.473,256.087,29.613,4.133,1783.864,14.994,19.569,10.282,-21.983,24,11.586,12.86,0,0,2.901,0.288,2.797,14.666,2.714,0.011,0.005,16.835,16.653,16.773,16.421,16.328,16.28,15.457,15.379,15.063,11.447,11.435,11.495,10.462,10.761,10.729,14.098,20.716,3725,2196
3760732131,5.166666667,23.413,17.727,19.479,24.299,12.704,19.187,132.325,0.008,391.695,24.985,14.134,0,0,0,0,0,0,100.067,0.001,0,195.454,2.094,109.257,4.58,96.401,-1.287,5.84,25.465,256.189,29.627,4.156,1783.715,14.978,19.536,10.28,-21.983,24,11.569,12.856,0,0,2.9,0.309,2.788,14.697,2.704,0.011,0.005,16.831,16.651,16.765,16.428,16.339,16.289,15.474,15.386,15.066,11.45,11.44,11.483,10.483,10.752,10.72,14.101,20.707,3725,2196
3760732133,5.2,23.406,17.724,19.48,24.271,12.686,19.186,131.471,0.007,391.624,24.999,14.134,0,0,0,0,0,0,100.079,0.001,0,195.792,2.07,109.362,4.568,96.429,-1.28,5.822,25.457,256.124,29.618,4.155,1783.875,14.971,19.486,10.276,-21.983,24,11.575,12.855,0,0,2.905,0.295,2.786,14.697,2.684,0.011,0.005,16.827,16.641,16.762,16.412,16.317,16.276,15.456,15.378,15.049,11.434,11.408,11.478,10.46,10.75,10.701,14.096,20.709,3725,2196
3760732135,5.233333333,23.407,17.703,19.48,24.284,12.696,19.186,131.21,0.007,391.608,24.995,14.135,0,0,0,0,0,0,100.076,0.001,0,195.409,2.06,109.271,4.567,96.435,-1.279,5.819,25.469,256.226,29.632,4.157,1783.375,14.983,19.546,10.271,-21.983,24,11.573,12.852,0,0,2.899,0.291,2.796,14.659,2.697,0.011,0.005,16.827,16.647,16.762,16.414,16.32,16.266,15.457,15.372,15.051,11.438,11.42,11.486,10.464,10.749,10.722,14.093,20.707,3725,2196
3760732137,5.266666667,23.413,17.732,19.48,24.287,12.686,19.186,129.708,0.007,391.64,25,14.134,0,0,0,0,0,0,100.074,0.001,0,195.871,2.078,109.235,4.59,96.499,-1.261,5.824,25.443,256.228,29.633,4.184,1783.497,14.952,19.479,10.29,-21.983,24,11.569,12.83,0,0,2.907,0.293,2.766,14.706,2.665,0.011,0.005,16.832,16.647,16.76,16.416,16.314,16.266,15.451,15.367,15.054,11.439,11.418,11.492,10.473,10.752,10.703,14.095,20.717,3725,2196
3760732139,5.3,23.403,17.721,19.48,24.32,12.671,19.187,129.323,0.007,391.616,25.013,14.135,0,0,0,0,0,0,100.078,0.001,0,195.925,2.076,109.304,4.574,96.389,-1.292,5.839,25.453,256.078,29.611,4.152,1784.906,14.965,19.559,10.274,-21.983,24,11.57,12.862,0,0,2.907,0.29,2.786,14.692,2.579,0.011,0.005,16.824,16.655,16.767,16.418,16.312,16.268,15.447,15.375,15.06,11.427,11.444,11.498,10.459,10.767,10.712,14.098,20.711,3725,2196
3760732141,5.333333333,23.41,17.704,19.48,24.329,12.681,19.186,131.406,0.007,391.655,25.023,14.136,0,0,0,0,0,0,100.079,0.001,0,195.508,2.074,109.296,4.584,96.433,-1.279,5.836,25.447,256.232,29.633,4.181,1784.902,14.971,19.518,10.309,-21.983,24,11.569,12.848,0,0,2.901,0.287,2.769,14.658,2.598,0.011,0.005,16.82,16.643,16.744,16.414,16.329,16.274,15.451,15.383,15.07,11.441,11.445,11.486,10.46,10.758,10.703,14.095,20.716,3725,2196
3760732143,5.366666667,23.442,17.721,19.479,24.304,12.703,19.185,131.942,0.007,391.663,24.966,14.135,0,0,0,0,0,0,100.08,0.001,0,195.602,2.073,109.288,4.603,96.411,-1.285,5.861,25.431,256.036,29.605,4.168,1784.818,14.975,19.517,10.293,-21.982,24,11.591,12.876,0,0,2.903,0.292,2.78,14.67,2.695,0.011,0.005,16.826,16.638,16.753,16.427,16.336,16.269,15.461,15.367,15.059,11.442,11.447,11.486,10.438,10.739,10.724,14.103,20.701,3725,2196
3760732145,5.4,23.397,17.727,19.48,24.319,12.688,19.186,132.465,0.007,391.655,25.02,14.135,0,0,0,0,0,0,100.076,0.001,0,195.714,2.072,109.282,4.608,96.414,-1.284,5.865,25.411,256.071,29.61,4.193,1784.766,14.973,19.452,10.311,-21.982,24,11.557,12.842,0,0,2.906,0.294,2.768,14.707,2.631,0.011,0.005,16.821,16.642,16.782,16.418,16.324,16.268,15.441,15.366,15.046,11.454,11.44,11.482,10.449,10.755,10.744,14.096,20.714,3725,2196
3760732147,5.433333333,23.395,17.733,19.48,24.312,12.706,19.186,127.639,0.008,391.648,25.009,14.134,0,0,0,0,0,0,100.08,0.001,0,195.457,2.047,109.279,4.604,96.438,-1.278,5.855,25.439,256.112,29.616,4.171,1785.375,14.982,19.485,10.317,-21.983,24,11.555,12.833,0,0,2.901,0.295,2.771,14.719,2.695,0.011,0.005,16.824,16.635,16.769,16.428,16.327,16.281,15.451,15.356,15.058,11.462,11.432,11.492,10.444,10.758,10.744,14.094,20.712,3725,2196
3760732149,5.466666667,23.406,17.733,19.48,24.324,12.687,19.186,132.955,0.007,391.624,25.002,14.135,0,0,0,0,0,0,100.081,0.001,0,195.493,2.077,109.182,4.632,96.458,-1.272,5.877,25.427,256.255,29.636,4.203,1785.058,14.983,19.485,10.283,-21.983,24,11.544,12.817,0,0,2.902,0.285,2.791,14.712,2.622,0.011,0.005,16.833,16.632,16.773,16.431,16.338,16.285,15.455,15.359,15.061,11.464,11.453,11.483,10.455,10.746,10.702,14.089,20.709,3725,2196
3760732151,5.5,23.406,17.708,19.48,24.311,12.672,19.185,131.711,0.008,391.648,25.018,14.136,0,0,0,0,0,0,100.081,0.001,0,195.433,2.059,109.3,4.613,96.523,-1.254,5.84,25.424,256.305,29.644,4.214,1783.411,15.009,19.519,10.294,-21.983,24,11.551,12.805,0,0,2.901,0.296,2.797,14.668,2.593,0.011,0.005,16.828,16.646,16.797,16.429,16.333,16.272,15.452,15.353,15.056,11.473,11.436,11.504,10.467,10.758,10.711,14.095,20.705,3725,2196
3760732152,5.516666667,23.407,17.746,19.48,24.307,12.686,19.302,129.937,0.007,391.663,24.984,14.136,0,0,0,0,0,0,100.076,0.001,0,195.811,2.075,109.23,4.631,96.539,-1.249,5.853,25.452,256.364,29.652,4.195,1784.79,14.991,19.447,10.289,-21.983,24,11.549,12.798,0,0,2.906,0.295,2.793,14.733,2.639,0.011,0.005,16.814,16.634,16.782,16.424,16.329,16.272,15.438,15.348,15.044,11.492,11.442,11.49,10.475,10.767,10.693,14.089,20.699,3725,2196
3760732155,5.566666667,23.404,17.713,19.479,24.294,12.703,19.208,129.93,0.007,391.663,25.017,14.136,0,0,0,0,0,0,100.077,0.001,0,195.786,2.09,109.289,4.613,96.448,-1.275,5.86,25.448,256.37,29.653,4.199,1784.798,15.001,19.482,10.292,-21.982,24,11.53,12.805,0,0,2.906,0.288,2.796,14.678,2.706,0.011,0.005,16.812,16.64,16.777,16.421,16.322,16.263,15.432,15.356,15.037,11.489,11.441,11.476,10.475,10.763,10.686,14.084,20.707,3725,2196
3760732157,5.6,23.431,17.731,19.479,24.291,12.677,19.187,139.233,0.007,391.679,25.003,14.136,0,0,0,0,0,0,100.071,0.001,0,195.517,2.082,109.349,4.597,96.641,-1.221,5.791,25.43,256.332,29.648,4.212,1784.925,14.966,19.502,10.302,-21.983,24,11.543,12.764,0,0,2.901,0.29,2.77,14.693,2.63,0.011,0.005,16.822,16.647,16.786,16.416,16.33,16.252,15.434,15.331,15.031,11.494,11.437,11.488,10.505,10.768,10.69,14.087,20.707,3725,2196
3760732159,5.633333333,23.406,17.722,19.479,24.313,12.699,19.188,131.909,0.008,391.671,25.009,14.134,0,0,0,0,0,0,100.071,0.001,0,195.81,2.075,109.315,4.6,96.402,-1.288,5.861,25.467,256.365,29.652,4.179,1784.038,15.013,19.481,10.296,-21.983,24,11.536,12.823,0,0,2.906,0.309,2.8,14.692,2.673,0.011,0.005,16.824,16.65,16.775,16.414,16.333,16.257,15.432,15.343,15.043,11.511,11.438,11.482,10.487,10.776,10.699,14.083,20.707,3725,2196
3760732161,5.666666667,23.416,17.718,19.478,24.303,12.716,19.187,126.591,0.007,391.632,25.029,14.136,0,0,0,0,0,0,100.081,0.001,0,195.948,2.077,109.289,4.611,96.502,-1.26,5.844,25.456,256.524,29.675,4.213,1784.565,14.992,19.468,10.292,-21.983,24,11.543,12.803,0,0,2.908,0.292,2.791,14.679,2.733,0.011,0.005,16.826,16.639,16.77,16.409,16.329,16.255,15.434,15.341,15.034,11.502,11.436,11.491,10.511,10.751,10.697,14.094,20.702,3725,2196
3760732162,5.683333333,23.409,17.723,19.48,24.312,12.706,19.187,134.391,0.007,391.687,25.012,14.136,0,0,0,0,0,0,100.072,0.001,0,195.969,2.085,109.298,4.615,96.534,-1.25,5.838,25.45,256.522,29.675,4.219,1784.231,14.999,19.467,10.273,-21.983,24,11.551,12.801,0,0,2.908,0.281,2.805,14.692,2.694,0.011,0.005,16.813,16.634,16.756,16.425,16.353,16.287,15.458,15.362,15.06,11.532,11.458,11.473,10.506,10.746,10.685,14.084,20.703,3725,2196
3760732165,5.733333333,23.436,17.733,19.48,24.301,12.714,19.302,137.891,0.008,391.687,24.989,14.135,0,0,0,0,0,0,100.074,0.001,0,195.815,2.085,109.327,4.61,96.443,-1.276,5.858,25.461,256.523,29.675,4.208,1784.807,14.99,19.51,10.305,-21.983,24,11.551,12.827,0,0,2.906,0.299,2.782,14.694,2.731,0.011,0.005,16.843,16.641,16.773,16.398,16.323,16.255,15.43,15.348,15.044,11.51,11.425,11.485,10.522,10.741,10.699,14.082,20.716,3725,2196
3760732166,5.75,23.432,17.745,19.479,24.319,12.677,19.186,125.125,0.008,391.64,25.01,14.135,0,0,0,0,0,0,100.079,0.001,0,195.892,2.061,109.329,4.606,96.527,-1.253,5.831,25.459,256.37,29.653,4.188,1783.682,14.979,19.485,10.301,-21.983,24,11.553,12.806,0,0,2.907,0.309,2.776,14.717,2.598,0.011,0.005,16.823,16.634,16.762,16.412,16.327,16.26,15.446,15.354,15.052,11.507,11.423,11.469,10.514,10.747,10.682,14.087,20.703,3725,2196
3760732169,5.8,23.402,17.736,19.48,24.293,12.718,19.186,125.874,0.007,391.655,25.014,14.135,0,0,0,0,0,0,100.079,0.001,0,195.962,2.09,109.237,4.621,96.607,-1.23,5.824,25.435,256.534,29.677,4.235,1784.876,15.007,19.448,10.316,-21.982,24,11.553,12.784,0,0,2.908,0.278,2.786,14.719,2.754,0.011,0.005,16.82,16.627,16.745,16.427,16.331,16.263,15.45,15.359,15.042,11.499,11.412,11.465,10.484,10.759,10.656,14.083,20.708,3725,2196
3760732171,5.833333333,23.425,17.74,19.479,24.304,12.711,19.302,134.616,0.007,391.655,25.011,14.136,0,0,0,0,0,0,100.074,0.001,0,195.778,2.087,109.346,4.612,96.585,-1.236,5.821,25.45,256.609,29.687,4.231,1784.795,15,19.478,10.314,-21.983,24,11.547,12.783,0,0,2.905,0.28,2.782,14.713,2.718,0.011,0.005,16.829,16.641,16.759,16.419,16.337,16.253,15.449,15.35,15.044,11.505,11.418,11.487,10.487,10.754,10.685,14.09,20.706,3725,2196
3760732172,5.85,23.418,17.74,19.479,24.327,12.69,19.186,130.103,0.008,391.671,25.001,14.136,0,0,0,0,0,0,100.076,0.001,0,195.628,2.09,109.338,4.615,96.57,-1.24,5.828,25.474,256.534,29.677,4.196,1784.819,14.985,19.468,10.299,-21.983,24,11.553,12.793,0,0,2.902,0.301,2.783,14.717,2.627,0.011,0.005,16.825,16.641,16.747,16.421,16.335,16.262,15.44,15.354,15.036,11.502,11.416,11.465,10.468,10.746,10.681,14.092,20.702,3725,2196
3760732175,5.9,23.426,17.732,19.479,24.302,12.716,19.186,127.123,0.007,391.663,24.997,14.137,0,0,0,0,0,0,100.079,0.001,0,195.609,2.107,109.346,4.615,96.573,-1.24,5.827,25.463,256.56,29.68,4.211,1784.058,15.002,19.517,10.316,-21.983,24,11.54,12.78,0,0,2.902,0.289,2.782,14.698,2.735,0.011,0.005,16.825,16.631,16.761,16.405,16.325,16.251,15.427,15.342,15.03,11.481,11.397,11.479,10.478,10.752,10.671,14.075,20.707,3725,2196
3760732176,5.916666667,23.414,17.724,19.479,24.287,12.71,19.186,127.12,0.007,391.703,25.002,14.136,0,0,0,0,0,0,100.07,0.001,0,196.095,2.103,109.415,4.587,96.53,-1.251,5.811,25.469,256.528,29.676,4.2,1784.861,15.011,19.534,10.32,-21.983,24,11.56,12.811,0,0,2.909,0.282,2.786,14.692,2.734,0.011,0.005,16.814,16.632,16.767,16.417,16.32,16.263,15.435,15.344,15.035,11.485,11.41,11.468,10.47,10.764,10.681,14.087,20.695,3725,2196
3760732178,5.95,23.403,17.736,19.48,24.293,12.703,19.186,133.896,0.007,391.679,24.984,14.136,0,0,0,0,0,0,100.067,0.001,0,195.575,2.092,109.397,4.582,96.411,-1.285,5.839,25.451,256.49,29.67,4.213,1784.911,14.959,19.545,10.326,-21.982,24,11.534,12.819,0,0,2.902,0.283,2.751,14.718,2.706,0.011,0.005,16.809,16.628,16.756,16.424,16.326,16.263,15.418,15.338,15.038,11.485,11.403,11.469,10.462,10.75,10.68,14.077,20.714,3725,2196
3760732180,5.983333333,23.418,17.736,19.48,24.299,12.669,19.185,128.092,0.008,391.671,25.008,14.135,0,0,0,0,0,0,100.072,0.001,0,195.947,2.072,109.353,4.57,96.687,-1.208,5.751,25.478,256.497,29.671,4.187,1785.73,15.007,19.497,10.303,-21.982,24,11.557,12.764,0,0,2.906,0.3,2.795,14.71,2.599,0.011,0.005,16.831,16.648,16.764,16.422,16.319,16.272,15.436,15.338,15.04,11.486,11.41,11.482,10.491,10.779,10.685,14.089,20.692,3725,2196
3760732182,6.016666667,23.423,17.73,19.479,24.307,12.685,19.186,131.748,0.007,391.64,25.024,14.134,0,0,0,0,0,0,100.077,0.001,0,195.549,2.086,109.277,4.592,96.53,-1.252,5.817,25.497,256.599,29.686,4.183,1785.904,15.002,19.497,10.298,-21.983,24,11.548,12.8,0,0,2.9,0.286,2.795,14.697,2.637,0.011,0.005,16.821,16.637,16.761,16.422,16.319,16.264,15.428,15.347,15.026,11.478,11.418,11.47,10.444,10.761,10.671,14.082,20.694,3725,2196
3760732184,6.05,23.412,17.746,19.48,24.311,12.684,19.185,129.954,0.007,391.624,25.018,14.136,0,0,0,0,0,0,100.081,0.001,0,195.55,2.088,109.333,4.575,96.664,-1.215,5.762,25.478,256.34,29.649,4.164,1782.723,15.008,19.469,10.304,-21.982,24,11.555,12.769,0,0,2.9,0.295,2.79,14.731,2.629,0.011,0.005,16.812,16.638,16.742,16.419,16.308,16.261,15.434,15.334,15.027,11.484,11.419,11.468,10.449,10.759,10.679,14.083,20.708,3725,2196
3760732186,6.083333333,23.427,17.742,19.48,24.289,12.709,19.186,133.509,0.007,391.663,24.996,14.135,0,0,0,0,0,0,100.076,0.001,0,195.741,2.098,109.342,4.574,96.508,-1.258,5.805,25.466,256.389,29.656,4.184,1782.664,14.973,19.49,10.343,-21.982,24,11.548,12.806,0,0,2.904,0.29,2.746,14.716,2.732,0.011,0.005,16.82,16.641,16.745,16.411,16.319,16.279,15.436,15.346,15.027,11.479,11.421,11.469,10.453,10.777,10.686,14.094,20.704,3725,2196
3760732188,6.116666667,23.408,17.732,19.48,24.293,12.69,19.185,127.993,0.008,391.64,25.021,14.136,0,0,0,0,0,0,100.075,0.001,0,196.024,2.086,109.38,4.552,96.45,-1.274,5.799,25.499,256.401,29.657,4.152,1784.152,14.991,19.481,10.303,-21.983,24,11.541,12.816,0,0,2.907,0.298,2.783,14.708,2.669,0.011,0.005,16.807,16.644,16.744,16.418,16.319,16.266,15.433,15.348,15.026,11.453,11.421,11.477,10.425,10.771,10.689,14.088,20.699,3725,2196
3760732190,6.15,23.409,17.747,19.48,24.297,12.687,19.186,136.95,0.007,391.663,25.01,14.135,0,0,0,0,0,0,100.073,0.001,0,195.814,2.086,109.334,4.557,96.488,-1.263,5.793,25.487,256.224,29.632,4.139,1785.218,14.996,19.556,10.315,-21.983,24,11.526,12.789,0,0,2.904,0.287,2.78,14.735,2.656,0.011,0.005,16.828,16.657,16.754,16.408,16.319,16.272,15.437,15.354,15.041,11.468,11.414,11.495,10.436,10.762,10.7,14.085,20.701,3725,2196
3760732191,6.166666667,23.397,17.746,19.48,24.292,12.696,19.186,136.949,0.008,391.64,25.007,14.136,0,0,0,0,0,0,100.077,0.001,0,195.486,2.092,109.331,4.57,96.458,-1.272,5.815,25.495,256.299,29.643,4.142,1785.987,14.973,19.601,10.316,-21.983,24,11.529,12.801,0,0,2.899,0.306,2.767,14.739,2.689,0.011,0.005,16.829,16.649,16.766,16.418,16.318,16.268,15.439,15.362,15.034,11.46,11.42,11.49,10.465,10.755,10.701,14.083,20.7,3725,2196
3760732193,6.2,23.426,17.739,19.479,24.283,12.689,19.186,132.129,0.007,391.663,24.982,14.135,0,0,0,0,0,0,100.076,0.001,0,195.527,2.09,109.356,4.558,96.452,-1.273,5.804,25.494,256.138,29.62,4.12,1784.936,15.005,19.469,10.311,-21.983,24,11.54,12.814,0,0,2.9,0.306,2.788,14.71,2.677,0.011,0.005,16.809,16.635,16.742,16.412,16.3,16.263,15.418,15.335,15.024,11.438,11.407,11.484,10.447,10.727,10.687,14.081,20.71,3725,2196
