Time elapsed (s),Time elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3758479201,0,23.546,18.708,23.229,21.708,16.153,21.508,130.044,0.008,396.232,23.871,14.3,0,0,0,0,0,0,99.042,0.001,0,157.827,11.055,147.805,16.9,146.192,10.823,6.04,25.542,258.361,29.961,4.412,1770.814,23.939,20.613,19.999,-21.989,21.171,17.559,6.736,0,0,2.392,0.168,2.317,16.279,12.855,0.012,0.01,18.418,18.376,18.344,17.986,18.142,18.064,17.699,17.693,17.639,17.539,17.405,17.322,17.173,17.145,17.066,17.73,22.832,2039,810
3758479203,0.029799994,23.541,18.71,23.229,21.723,16.154,21.507,127.832,0.007,396.216,23.893,14.3,0,0,0,0,0,0,99.045,0.001,0,157.781,11.048,147.809,16.929,146.097,10.802,6.09,25.548,258.274,29.948,4.393,1769.975,23.932,20.627,19.986,-21.99,21.127,17.566,6.763,0,0,2.392,0.161,2.319,16.285,12.847,0.012,0.01,18.401,18.37,18.337,17.977,18.141,18.065,17.684,17.677,17.606,17.543,17.408,17.316,17.157,17.13,17.056,17.734,22.827,2039,810
3758479205,0.06195,23.543,18.701,23.23,21.703,16.143,21.508,130.101,0.007,396.224,23.865,14.3,0,0,0,0,0,0,99.047,0.001,0,157.773,11.049,147.778,16.937,146.011,10.784,6.116,25.542,258.331,29.956,4.408,1773.14,23.906,20.667,19.994,-21.989,21.184,17.575,6.79,0,0,2.392,0.159,2.303,16.269,12.84,0.012,0.01,18.405,18.37,18.346,17.963,18.128,18.062,17.669,17.667,17.606,17.541,17.397,17.33,17.169,17.135,17.067,17.729,22.828,2039,810
3758479207,0.098316662,23.54,18.73,23.228,21.709,16.122,21.508,137.025,0.007,396.232,23.878,14.3,0,0,0,0,0,0,99.042,0.001,0,157.856,11.046,147.779,16.91,145.983,10.779,6.095,25.557,258.309,29.953,4.39,1773.193,23.917,20.634,20.003,-21.989,21.142,17.587,6.808,0,0,2.393,0.165,2.304,16.319,12.797,0.012,0.01,18.407,18.36,18.339,17.975,18.13,18.079,17.681,17.678,17.607,17.55,17.407,17.313,17.159,17.123,17.057,17.74,22.829,2039,810
3758479209,0.133916664,23.552,18.692,23.229,21.693,16.149,21.508,124.654,0.008,396.208,23.894,14.3,0,0,0,0,0,0,99.046,0.001,0,157.794,11.057,147.766,16.907,145.891,10.759,6.112,25.55,258.321,29.955,4.398,1773.377,23.941,20.63,19.991,-21.989,21.14,17.586,6.827,0,0,2.392,0.169,2.326,16.248,12.857,0.012,0.01,18.41,18.369,18.339,17.99,18.159,18.075,17.692,17.675,17.632,17.55,17.411,17.318,17.156,17.127,17.062,17.743,22.835,2039,810
3758479211,0.17033333,23.547,18.688,23.229,21.716,16.136,21.507,137.137,0.007,396.224,23.864,14.3,0,0,0,0,0,0,99.041,0.001,0,157.714,11.056,147.818,16.946,146.097,10.803,6.107,25.551,258.248,29.944,4.387,1772.534,23.911,20.643,19.994,-21.989,21.148,17.592,6.789,0,0,2.391,0.154,2.305,16.244,12.818,0.012,0.01,18.417,18.385,18.348,17.987,18.142,18.075,17.685,17.671,17.626,17.549,17.414,17.315,17.167,17.142,17.064,17.746,22.835,2039,810
3758479213,0.200849994,23.546,18.72,23.229,21.714,16.147,21.508,136.514,0.008,396.232,23.862,14.302,0,0,0,0,0,0,99.044,0.001,0,157.779,11.056,147.815,16.944,145.974,10.777,6.131,25.544,258.276,29.948,4.398,1772.518,23.91,20.633,19.995,-21.989,21.122,17.586,6.81,0,0,2.393,0.171,2.304,16.298,12.84,0.012,0.01,18.409,18.376,18.338,17.983,18.144,18.065,17.677,17.677,17.622,17.544,17.395,17.298,17.162,17.128,17.064,17.752,22.836,2039,810
3758479215,0.225583331,23.562,18.718,23.229,21.726,16.149,21.508,136.517,0.008,396.287,23.842,14.299,0,0,0,0,0,0,99.037,0.001,0,157.606,11.03,147.813,16.93,146.024,10.788,6.106,25.543,258.339,29.958,4.408,1773.465,23.91,20.635,19.985,-21.988,21.155,17.589,6.801,0,0,2.39,0.17,2.311,16.286,12.837,0.012,0.01,18.417,18.378,18.347,17.972,18.129,18.068,17.67,17.673,17.626,17.549,17.402,17.312,17.149,17.131,17.074,17.755,22.832,2039,810
3758479216,0.255499999,23.536,18.709,23.229,21.703,16.14,21.506,131.335,0.008,396.2,23.857,14.3,0,0,0,0,0,0,99.039,0.001,0,157.874,11.06,147.688,16.937,146.039,10.79,6.11,25.56,258.291,29.95,4.384,1773.904,23.924,20.704,19.969,-21.989,21.138,17.596,6.806,0,0,2.393,0.17,2.33,16.284,12.835,0.012,0.01,18.396,18.372,18.341,17.975,18.134,18.065,17.688,17.666,17.633,17.546,17.406,17.302,17.138,17.125,17.068,17.754,22.838,2039,810
3758479218,0.285499994,23.529,18.711,23.229,21.687,16.165,21.508,119.86,0.008,396.216,23.868,14.301,0,0,0,0,0,0,99.044,0.001,0,157.805,11.045,147.831,16.943,146.045,10.792,6.115,25.536,258.255,29.945,4.403,1773.201,23.896,20.727,20.011,-21.988,21.137,17.598,6.807,0,0,2.393,0.162,2.287,16.293,12.891,0.012,0.01,18.41,18.37,18.349,17.974,18.131,18.064,17.696,17.668,17.635,17.539,17.415,17.328,17.166,17.148,17.094,17.757,22.834,2039,810
3758479220,0.321933333,23.519,18.699,23.229,21.699,16.152,21.509,131.429,0.006,396.24,23.862,14.3,0,0,0,0,0,0,99.038,0.001,0,157.419,11.035,147.762,16.924,145.914,10.764,6.123,25.543,258.223,29.941,4.391,1772.284,23.887,20.637,20,-21.989,21.131,17.608,6.844,0,0,2.387,0.148,2.287,16.278,12.86,0.012,0.01,18.407,18.377,18.344,17.98,18.138,18.062,17.694,17.673,17.639,17.538,17.412,17.319,17.161,17.127,17.076,17.754,22.827,2039,810
3758479222,0.351433333,23.525,18.725,23.229,21.69,16.152,21.508,133.128,0.008,396.216,23.855,14.301,0,0,0,0,0,0,99.043,0.001,0,157.784,11.049,147.714,16.927,145.887,10.758,6.132,25.545,258.244,29.944,4.393,1773.306,23.904,20.573,19.956,-21.99,21.131,17.59,6.832,0,0,2.393,0.164,2.324,16.318,12.866,0.012,0.01,18.406,18.376,18.351,17.983,18.138,18.065,17.698,17.678,17.647,17.543,17.418,17.327,17.165,17.135,17.084,17.757,22.841,2039,810
3758479224,0.388066665,23.508,18.713,23.229,21.692,16.156,21.507,137.741,0.008,396.248,23.897,14.3,0,0,0,0,0,0,99.037,0.001,0,157.706,11.053,147.782,16.945,145.943,10.77,6.139,25.514,258.302,29.952,4.432,1770.722,23.895,20.619,19.995,-21.989,21.108,17.595,6.825,0,0,2.392,0.165,2.293,16.307,12.871,0.012,0.01,18.397,18.369,18.323,17.972,18.13,18.069,17.697,17.678,17.646,17.536,17.428,17.324,17.148,17.143,17.074,17.76,22.841,2039,810
