Time elapsed (s),Time elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3758477101,0,23.378,18.544,23.229,21.511,16.77,21.738,135.344,0.007,396.311,23.868,14.304,0,0,0,0,0,0,99.001,0.001,0,149.626,9.612,141.1,14.963,138.359,9.133,5.795,25.491,256.249,29.66,4.162,1070.267,23.859,18.251,17.592,-22.353,20.225,16.235,7.102,0,0,2.26,0.106,2.228,16.091,14.099,0.012,0.01,17.868,17.854,17.799,17.35,17.482,17.438,17.094,17.056,17.049,16.254,16.095,15.959,15.827,15.846,15.872,16.858,22.69,2039,732
3758477103,0.03986667,23.393,18.528,23.229,21.536,16.756,21.74,139.627,0.008,396.335,23.866,14.302,0,0,0,0,0,0,98.996,0.001,0,149.851,9.629,141.047,14.961,138.241,9.107,5.819,25.495,256.215,29.655,4.154,1070.78,23.834,18.265,17.608,-22.353,20.271,16.233,7.126,0,0,2.263,0.117,2.214,16.056,14.058,0.012,0.01,17.864,17.85,17.788,17.35,17.502,17.44,17.103,17.064,17.055,16.264,16.097,15.973,15.828,15.85,15.872,16.864,22.685,2039,732
3758477105,0.078000005,23.398,18.538,23.229,21.506,16.782,21.739,137.837,0.009,396.287,23.863,14.305,0,0,0,0,0,0,99.007,0.001,0,149.728,9.614,141.126,14.965,138.351,9.131,5.799,25.501,256.215,29.655,4.148,1070.264,23.847,18.286,17.598,-22.352,20.284,16.244,7.113,0,0,2.261,0.12,2.221,16.07,14.121,0.012,0.01,17.872,17.86,17.8,17.337,17.478,17.436,17.088,17.043,17.039,16.246,16.087,15.988,15.845,15.86,15.885,16.866,22.684,2039,732
3758477107,0.108333333,23.391,18.535,23.229,21.5,16.77,21.739,135.147,0.008,396.366,23.876,14.303,0,0,0,0,0,0,98.991,0.001,0,149.617,9.617,141.057,14.935,138.378,9.137,5.762,25.479,256.277,29.664,4.179,1070.055,23.832,18.295,17.634,-22.353,20.274,16.26,7.122,0,0,2.259,0.119,2.202,16.07,14.104,0.012,0.01,17.865,17.858,17.789,17.343,17.484,17.431,17.092,17.045,17.048,16.246,16.083,15.997,15.824,15.858,15.886,16.863,22.682,2039,732
3758477109,0.138950006,23.405,18.567,23.229,21.514,16.771,21.739,134.925,0.008,396.303,23.859,14.303,0,0,0,0,0,0,98.998,0.001,0,149.695,9.613,141.066,14.949,138.342,9.129,5.785,25.5,256.266,29.662,4.157,1069.993,23.826,18.323,17.602,-22.354,20.286,16.225,7.096,0,0,2.26,0.118,2.212,16.116,14.098,0.012,0.01,17.861,17.845,17.798,17.342,17.49,17.432,17.093,17.054,17.032,16.25,16.091,16.034,15.834,15.87,15.881,16.853,22.701,2039,732
3758477111,0.175216667,23.386,18.552,23.229,21.506,16.775,21.74,128.722,0.008,396.311,23.855,14.303,0,0,0,0,0,0,99,0.001,0,149.71,9.618,141.051,14.963,138.462,9.155,5.773,25.516,256.34,29.673,4.151,1070.13,23.829,18.237,17.623,-22.353,20.285,16.245,7.09,0,0,2.26,0.117,2.206,16.102,14.109,0.012,0.01,17.862,17.852,17.787,17.351,17.499,17.438,17.094,17.059,17.046,16.259,16.107,16.02,15.828,15.854,15.891,16.858,22.688,2039,732
3758477113,0.206066672,23.382,18.529,23.229,21.5,16.774,21.74,138.096,0.007,396.311,23.832,14.304,0,0,0,0,0,0,98.998,0.001,0,150.04,9.618,141.076,14.989,138.402,9.142,5.812,25.471,256.326,29.671,4.194,1070.135,23.809,18.295,17.624,-22.352,20.312,16.226,7.084,0,0,2.267,0.11,2.198,16.065,14.112,0.012,0.01,17.867,17.85,17.787,17.333,17.485,17.435,17.089,17.051,17.036,16.239,16.09,15.999,15.803,15.86,15.879,16.855,22.69,2039,732
3758477115,0.237083332,23.387,18.523,23.229,21.499,16.769,21.739,135.336,0.008,396.327,23.852,14.303,0,0,0,0,0,0,98.995,0.001,0,149.731,9.607,141.072,14.957,138.329,9.126,5.795,25.471,256.266,29.662,4.185,1070.055,23.799,18.281,17.641,-22.353,20.314,16.244,7.118,0,0,2.262,0.118,2.188,16.052,14.104,0.012,0.01,17.861,17.829,17.784,17.347,17.483,17.436,17.094,17.054,17.038,16.254,16.09,16.01,15.812,15.853,15.886,16.852,22.698,2039,732
3758477117,0.266783333,23.37,18.534,23.228,21.495,16.754,21.739,136.041,0.008,396.295,23.846,14.302,0,0,0,0,0,0,98.999,0.001,0,149.509,9.616,141.024,14.958,138.335,9.127,5.795,25.487,256.262,29.662,4.169,1071.36,23.803,18.289,17.643,-22.352,20.335,16.234,7.107,0,0,2.258,0.117,2.192,16.08,14.079,0.012,0.01,17.852,17.838,17.773,17.354,17.482,17.446,17.086,17.055,17.033,16.249,16.093,16.007,15.796,15.843,15.881,16.856,22.678,2039,732
3758477118,0.296033335,23.362,18.542,23.23,21.506,16.796,21.739,134.4,0.008,396.287,23.859,14.303,0,0,0,0,0,0,98.999,0.001,0,149.882,9.618,141.065,14.983,138.386,9.139,5.809,25.493,256.355,29.675,4.176,1070.34,23.825,18.244,17.621,-22.352,20.326,16.221,7.083,0,0,2.264,0.116,2.205,16.097,14.146,0.012,0.01,17.866,17.854,17.791,17.346,17.483,17.441,17.099,17.058,17.033,16.266,16.091,16.034,15.813,15.85,15.889,16.846,22.699,2039,732
