Time elapsed (s),Time Elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3759440031,0,27.898,13.672,17.137,18.72,9.546,17.091,1582.173,0.8,399.006,26.711,14.399,4.928,0,0,0,0,0,5671.458,1.405,0,285.049,12.65,155.445,16.214,144.268,10.435,5.743,27.188,276.732,32.521,5.327,837.16,26.895,16.672,21.392,-22.772,14.438,18.634,8.2,0,0,4.248,2.514,1.529,0.988,-0.113,0.004,0.004,18.504,16.491,17.455,18.771,18.988,18.815,17.525,16.669,16.916,18.657,18.524,18.715,16.426,15.356,15.392,17.552,18.991,3725,2178
3759440033,0.03481667,27.902,13.681,17.137,18.704,9.561,17.094,1638.6,0.766,398.972,26.695,14.398,4.891,0,0,0,0,0,5678.239,1.399,0,285.133,12.648,155.436,16.253,144.211,10.422,5.795,27.303,276.676,32.513,5.204,837.252,26.86,16.652,21.393,-22.771,14.453,18.633,8.21,0,0,4.246,2.464,1.519,1.015,-0.05,0.004,0.004,18.51,16.488,17.456,18.751,18.98,18.801,17.499,16.654,16.913,18.652,18.492,18.703,16.42,15.356,15.409,17.551,18.989,3725,2178
3759440034,0.059383337,27.909,13.693,17.136,18.721,9.542,17.095,1638.676,0.829,398.956,26.698,14.399,4.885,0,0,0,0,0,5667.548,1.419,0,284.895,12.655,155.425,16.23,144.204,10.421,5.773,27.189,276.571,32.499,5.304,837.145,26.884,16.697,21.398,-22.771,14.473,18.63,8.209,0,0,4.246,2.572,1.525,1.048,-0.126,0.004,0.004,18.496,16.475,17.446,18.773,18.972,18.808,17.506,16.668,16.932,18.655,18.51,18.7,16.425,15.355,15.407,17.55,18.969,3725,2178
3759440036,0.091300003,27.902,13.704,17.253,18.702,9.557,17.096,1612.866,0.813,398.982,26.71,14.398,4.844,0,0,0,0,0,5667.83,1.408,0,284.883,12.656,155.461,16.253,144.101,10.399,5.818,27.171,276.382,32.473,5.297,837.052,26.869,16.669,21.399,-22.771,14.427,18.618,8.22,0,0,4.248,2.571,1.52,1.097,-0.059,0.004,0.004,18.511,16.482,17.451,18.755,18.952,18.813,17.494,16.66,16.933,18.645,18.488,18.705,16.438,15.37,15.413,17.538,18.986,3725,2178
3759440038,0.118766665,27.861,13.669,17.254,18.708,9.543,17.094,1614.548,0.8,398.966,26.689,14.399,4.895,0,0,0,0,0,5682.185,1.404,0,284.611,12.66,155.465,16.245,144.271,10.435,5.775,27.189,276.712,32.518,5.323,836.222,26.864,16.685,21.396,-22.771,14.457,18.65,8.215,0,0,4.242,2.516,1.518,1.028,-0.108,0.004,0.004,18.514,16.48,17.45,18.747,18.988,18.795,17.524,16.676,16.956,18.669,18.496,18.721,16.434,15.374,15.407,17.547,18.983,3725,2178
3759440040,0.146416664,27.882,13.716,17.222,18.713,9.561,17.095,1611.871,0.802,398.98,26.686,14.399,4.956,0,0,0,0,0,5676.053,1.411,0,284.777,12.643,155.484,16.247,144.161,10.412,5.8,27.224,276.491,32.488,5.258,836.502,26.864,16.742,21.396,-22.772,14.421,18.67,8.258,0,0,4.244,2.539,1.518,1.163,-0.06,0.004,0.004,18.513,16.478,17.437,18.741,18.98,18.8,17.502,16.682,16.971,18.648,18.499,18.708,16.428,15.361,15.398,17.553,18.993,3725,2178
3759440041,0.173983335,27.879,13.672,17.137,18.715,9.548,16.98,1644.171,0.799,398.973,26.695,14.399,4.941,0,0,0,0,0,5688.363,1.41,0,285.089,12.645,155.402,16.246,144.313,10.444,5.766,27.23,276.416,32.478,5.242,837.082,26.858,16.682,21.381,-22.771,14.422,18.64,8.196,0,0,4.247,2.513,1.522,1.014,-0.103,0.004,0.004,18.534,16.489,17.428,18.735,18.993,18.804,17.512,16.683,16.962,18.652,18.496,18.688,16.433,15.36,15.416,17.544,18.977,3725,2178
3759440043,0.203150002,27.895,13.721,17.137,18.694,9.573,17.096,1635.779,0.836,398.991,26.682,14.399,4.941,0,0,0,0,0,5686.611,1.412,0,284.601,12.659,155.413,16.252,144.307,10.443,5.773,27.218,276.58,32.5,5.276,837.335,26.854,16.687,21.419,-22.771,14.421,18.627,8.184,0,0,4.241,2.582,1.511,1.164,-0.004,0.004,0.004,18.527,16.494,17.457,18.731,18.975,18.814,17.499,16.667,16.955,18.641,18.468,18.693,16.429,15.354,15.415,17.54,18.983,3725,2178
3759440045,0.233100001,27.879,13.717,17.255,18.713,9.557,17.028,1635.6,0.826,398.979,26.687,14.399,4.739,0,0,0,0,0,5690.341,1.419,0,285.078,12.654,155.478,16.263,144.181,10.416,5.811,27.227,276.677,32.513,5.28,837.313,26.85,16.65,21.403,-22.771,14.441,18.634,8.218,0,0,4.248,2.575,1.514,1.17,-0.074,0.004,0.004,18.537,16.495,17.464,18.751,18.98,18.796,17.507,16.664,16.961,18.644,18.483,18.696,16.445,15.354,15.411,17.547,18.988,3725,2178
3759440047,0.261749999,27.901,13.695,17.253,18.699,9.558,16.979,1621.156,0.826,398.981,26.664,14.399,4.956,0,0,0,0,0,5702.553,1.408,0,285.01,12.643,155.456,16.29,144.303,10.442,5.812,27.212,276.623,32.506,5.288,837.44,26.851,16.729,21.377,-22.771,14.434,18.631,8.189,0,0,4.248,2.559,1.522,1.063,-0.053,0.004,0.004,18.543,16.483,17.46,18.769,18.961,18.814,17.505,16.658,16.958,18.652,18.481,18.702,16.427,15.359,15.402,17.548,18.985,3725,2178
3759440048,0.29193333,27.907,13.674,17.254,18.708,9.527,17.095,1638.689,0.81,398.973,26.681,14.4,4.809,0,0,0,0,0,5683.271,1.41,0,284.862,12.651,155.403,16.261,144.233,10.427,5.798,27.227,276.755,32.524,5.291,836.748,26.886,16.725,21.395,-22.771,14.428,18.641,8.214,0,0,4.245,2.54,1.525,0.981,-0.154,0.004,0.004,18.542,16.489,17.444,18.761,18.979,18.808,17.518,16.685,16.975,18.673,18.485,18.719,16.433,15.366,15.402,17.545,18.98,3725,2178
3759440050,0.32626667,27.903,13.678,17.253,18.733,9.57,17.096,1598.603,0.829,399.005,26.714,14.4,4.776,0,0,0,0,0,5686.939,1.385,0,284.694,12.663,155.438,16.276,144.216,10.424,5.817,27.235,276.618,32.506,5.264,836.486,26.87,16.689,21.398,-22.772,14.434,18.641,8.217,0,0,4.243,2.545,1.519,1,-0.062,0.004,0.004,18.57,16.475,17.441,18.755,18.972,18.801,17.524,16.684,16.97,18.665,18.483,18.71,16.438,15.374,15.407,17.54,18.993,3725,2178
3759440052,0.354700001,27.892,13.678,17.254,18.7,9.539,16.98,1642.795,0.784,399.005,26.689,14.4,4.841,0,0,0,0,0,5643.227,1.39,0,284.895,12.656,155.501,16.232,144.178,10.416,5.78,27.206,276.777,32.527,5.315,836.663,26.879,16.655,21.391,-22.772,14.406,18.657,8.241,0,0,4.246,2.501,1.524,1.015,-0.109,0.004,0.004,18.561,16.496,17.439,18.734,18.972,18.807,17.516,16.684,16.982,18.669,18.48,18.707,16.43,15.364,15.407,17.546,18.979,3725,2178
3759440054,0.385616668,27.889,13.727,17.254,18.73,9.569,16.98,1622.906,0.834,399.005,26.681,14.398,4.812,0,0,0,0,0,5650.99,1.407,0,285.145,12.668,155.465,16.207,144.327,10.447,5.724,27.228,276.846,32.536,5.303,836.992,26.879,16.687,21.387,-22.772,14.402,18.654,8.206,0,0,4.247,2.586,1.526,1.193,-0.061,0.004,0.004,18.561,16.482,17.432,18.706,18.969,18.794,17.52,16.653,16.965,18.647,18.469,18.687,16.417,15.356,15.414,17.553,18.984,3725,2178
3759440056,0.416766667,27.9,13.689,17.136,18.691,9.548,17.094,1640.588,0.811,398.964,26.698,14.401,4.873,0,0,0,0,0,5682.306,1.436,0,285.266,12.631,155.525,16.199,144.168,10.413,5.75,27.208,276.935,32.548,5.334,836.42,26.856,16.71,21.371,-22.772,14.451,18.669,8.256,0,0,4.25,2.541,1.523,1.041,-0.072,0.004,0.004,18.563,16.486,17.44,18.717,18.979,18.801,17.53,16.674,16.982,18.661,18.501,18.697,16.423,15.355,15.4,17.548,18.974,3725,2178
3759440058,0.44611667,27.891,13.706,17.254,18.688,9.554,17.095,1613.058,0.832,399.037,26.703,14.4,4.874,0,0,0,0,0,5731.495,1.423,0,285.382,12.645,155.342,16.193,144.288,10.439,5.718,27.243,277,32.557,5.308,836.219,26.867,16.65,21.403,-22.772,14.403,18.66,8.221,0,0,4.25,2.577,1.517,1.115,-0.052,0.004,0.004,18.563,16.477,17.455,18.739,18.97,18.807,17.534,16.664,16.985,18.667,18.52,18.711,16.433,15.36,15.405,17.552,18.982,3725,2178
3759440059,0.475100001,27.891,13.712,17.254,18.697,9.559,16.979,1599.683,0.801,398.996,26.703,14.4,4.846,0,0,0,0,0,5709.544,1.411,0,285.367,12.653,155.407,16.181,144.247,10.43,5.715,27.213,276.839,32.535,5.316,836.415,26.865,16.661,21.386,-22.772,14.433,18.652,8.222,0,0,4.251,2.535,1.521,1.137,-0.047,0.004,0.004,18.539,16.47,17.442,18.724,18.969,18.803,17.528,16.668,16.977,18.668,18.491,18.702,16.418,15.351,15.406,17.542,18.986,3725,2178
3759440061,0.505199997,27.892,13.705,17.137,18.671,9.545,17.096,1598.003,0.786,398.996,26.707,14.4,4.865,0,0,0,0,0,5687.539,1.402,0,285.507,12.657,155.449,16.151,144.266,10.434,5.681,27.201,276.985,32.555,5.348,837.184,26.862,16.671,21.406,-22.771,14.432,18.64,8.205,0,0,4.253,2.517,1.516,1.11,-0.054,0.004,0.004,18.545,16.493,17.45,18.729,18.962,18.782,17.52,16.659,16.973,18.637,18.477,18.688,16.42,15.357,15.415,17.536,18.983,3725,2178
3759440063,0.542049996,27.885,13.709,17.137,18.692,9.555,17.011,1599.763,0.784,399.019,26.689,14.4,4.864,0,0,0,0,0,5671.771,1.402,0,284.993,12.644,155.471,16.168,144.186,10.417,5.715,27.222,277.101,32.571,5.343,836.165,26.869,16.634,21.372,-22.772,14.387,18.629,8.212,0,0,4.245,2.512,1.526,1.133,-0.055,0.004,0.004,18.529,16.487,17.473,18.724,18.984,18.811,17.524,16.658,16.987,18.65,18.484,18.708,16.424,15.354,15.408,17.542,18.97,3725,2178
3759440066,0.579099997,27.914,13.672,17.253,18.721,9.544,16.979,1631.183,0.786,399.013,26.693,14.399,4.906,0,0,0,0,0,5671.456,1.414,0,285.094,12.663,155.402,16.144,144.261,10.433,5.675,27.178,277.035,32.562,5.378,836.686,26.839,16.667,21.392,-22.771,14.373,18.622,8.189,0,0,4.247,2.495,1.513,0.966,-0.12,0.004,0.004,18.538,16.497,17.486,18.717,18.963,18.815,17.521,16.652,16.984,18.653,18.481,18.689,16.437,15.361,15.423,17.531,18.984,3725,2178
3759440067,0.608316668,27.898,13.726,17.254,18.693,9.544,16.98,1638.729,0.821,398.987,26.725,14.402,5.004,0,0,0,0,0,5693.47,1.42,0,285.135,12.641,155.5,16.143,144.225,10.425,5.682,27.228,277.004,32.558,5.324,837.314,26.853,16.652,21.408,-22.772,14.433,18.639,8.214,0,0,4.246,2.581,1.513,1.173,-0.087,0.004,0.004,18.539,16.478,17.495,18.724,18.966,18.825,17.529,16.658,16.97,18.648,18.492,18.686,16.418,15.356,15.393,17.534,18.979,3725,2178
3759440070,0.643866666,27.887,13.704,17.253,18.705,9.552,16.979,1627.317,0.83,399.053,26.716,14.398,5.082,0,0,0,0,0,5702.152,1.399,0,285.343,12.662,155.389,16.125,144.253,10.432,5.657,27.223,276.845,32.537,5.308,836.705,26.859,16.689,21.374,-22.773,14.39,18.641,8.209,0,0,4.249,2.573,1.523,1.114,-0.076,0.004,0.004,18.571,16.485,17.463,18.708,18.956,18.796,17.519,16.645,16.95,18.647,18.491,18.691,16.425,15.357,15.4,17.543,18.976,3725,2178
3759440072,0.678616667,27.886,13.748,17.254,18.698,9.554,17.095,1623.363,0.816,398.957,26.711,14.4,5.016,0,0,0,0,0,5667.478,1.41,0,285.486,12.657,155.49,16.136,144.13,10.405,5.695,27.241,277.008,32.558,5.311,837.28,26.859,16.671,21.374,-22.772,14.446,18.646,8.242,0,0,4.251,2.584,1.524,1.267,-0.062,0.004,0.004,18.575,16.479,17.47,18.735,18.966,18.81,17.531,16.655,16.958,18.642,18.507,18.696,16.42,15.345,15.401,17.541,18.984,3725,2178
3759440074,0.713483334,27.884,13.69,17.254,18.702,9.548,17.095,1619.029,0.812,398.998,26.727,14.4,4.994,0,0,0,0,0,5686.45,1.393,0,285.014,12.657,155.469,16.119,144.146,10.409,5.675,27.232,276.913,32.545,5.307,837.089,26.853,16.676,21.383,-22.772,14.412,18.655,8.247,0,0,4.244,2.542,1.52,1.069,-0.085,0.004,0.004,18.596,16.496,17.475,18.749,18.977,18.806,17.536,16.651,16.958,18.644,18.504,18.694,16.434,15.369,15.412,17.547,18.985,3725,2178
3759440076,0.743116665,27.87,13.701,17.254,18.697,9.535,17.095,1632.412,0.807,399.006,26.702,14.4,5.057,0,0,0,0,0,5655.909,1.418,0,285.066,12.671,155.471,16.118,144.223,10.425,5.657,27.249,276.922,32.547,5.292,837.242,26.876,16.689,21.353,-22.773,14.361,18.655,8.23,0,0,4.243,2.551,1.535,1.126,-0.117,0.004,0.004,18.574,16.493,17.472,18.756,18.965,18.817,17.525,16.652,16.968,18.651,18.519,18.682,16.409,15.351,15.392,17.542,18.988,3725,2178
3759440077,0.770283333,27.878,13.69,17.254,18.697,9.542,17.095,1592.787,0.822,398.997,26.699,14.399,5.059,0,0,0,0,0,5699.848,1.428,0,285.1,12.661,155.537,16.133,144.258,10.432,5.664,27.25,276.982,32.555,5.299,836.948,26.864,16.66,21.369,-22.772,14.418,18.663,8.231,0,0,4.244,2.561,1.526,1.079,-0.097,0.004,0.004,18.581,16.504,17.468,18.747,18.968,18.808,17.53,16.667,16.972,18.646,18.511,18.669,16.442,15.36,15.403,17.539,18.983,3725,2178
3759440079,0.800049996,27.882,13.738,17.253,18.702,9.575,17.095,1601.664,0.778,398.974,26.704,14.399,5.115,0,0,0,0,0,5717.542,1.411,0,284.974,12.659,155.49,16.144,144.317,10.445,5.663,27.27,276.679,32.514,5.238,837.008,26.851,16.669,21.367,-22.772,14.417,18.665,8.22,0,0,4.242,2.511,1.524,1.237,-0.008,0.004,0.004,18.586,16.513,17.455,18.724,18.959,18.819,17.521,16.647,16.943,18.628,18.502,18.663,16.422,15.345,15.395,17.535,18.992,3725,2178
3759440081,0.83526667,27.881,13.694,17.254,18.707,9.573,17.095,1630.958,0.788,398.99,26.702,14.399,4.995,0,0,0,0,0,5687.991,1.388,0,285.037,12.674,155.48,16.13,144.341,10.45,5.644,27.251,277.058,32.565,5.308,837.206,26.834,16.66,21.372,-22.772,14.391,18.66,8.21,0,0,4.243,2.497,1.518,1.086,-0.019,0.004,0.004,18.6,16.492,17.437,18.737,18.95,18.801,17.487,16.643,16.933,18.627,18.49,18.691,16.424,15.342,15.384,17.539,18.983,3725,2178
