Time elapsed (s),Time Elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3759435429,0.293850001,28.005,13.647,17.135,21.51,10.747,17.094,1644.849,0.817,398.397,25.997,14.377,3.283,0,0,0,0,0,5732.8,1.416,0,304.413,14.396,164.334,18.556,154.492,12.564,5.955,26.645,274.055,32.155,5.503,1772.521,29.832,20.548,25.325,-21.979,23.944,22.002,9.439,0,0,4.579,1.834,2.651,0.785,-0.128,0.004,0.004,21.706,19.602,20.825,21.762,22.216,22.089,20.649,20.079,20.432,21.721,21.83,21.921,19.543,18.68,18.794,20.777,21.678,3725,2178
3759435431,0.32341667,28.01,13.686,17.135,21.507,10.758,17.094,1611.937,0.82,398.371,25.98,14.378,3.189,0,0,0,0,0,5750.241,1.42,0,304.16,14.414,164.23,18.577,154.365,12.537,6.002,26.683,274.166,32.17,5.48,1772.338,29.85,20.482,25.349,-21.979,23.947,21.975,9.437,0,0,4.575,1.857,2.647,0.914,-0.093,0.004,0.004,21.694,19.586,20.825,21.75,22.211,22.088,20.659,20.065,20.436,21.721,21.833,21.937,19.538,18.686,18.796,20.771,21.689,3725,2178
3759435433,0.357716664,27.995,13.699,17.136,21.514,10.742,17.095,1647.164,0.783,398.396,25.981,14.379,3.253,0,0,0,0,0,5757.635,1.425,0,303.872,14.413,164.322,18.568,154.363,12.537,5.994,26.664,274.014,32.149,5.479,1773.526,29.833,20.499,25.364,-21.979,23.916,21.96,9.423,0,0,4.571,1.838,2.63,0.979,-0.15,0.004,0.004,21.694,19.585,20.794,21.767,22.215,22.097,20.64,20.076,20.422,21.73,21.842,21.907,19.553,18.685,18.78,20.767,21.678,3725,2178
3759435434,0.387749998,28.003,13.687,17.136,21.486,10.756,17.094,1639.668,0.823,398.42,25.995,14.379,3.24,0,0,0,0,0,5764.73,1.426,0,304.133,14.412,164.313,18.551,154.441,12.553,5.96,26.683,273.958,32.142,5.452,1773.627,29.826,20.489,25.322,-21.979,23.949,21.954,9.4,0,0,4.573,1.862,2.651,0.927,-0.075,0.004,0.004,21.682,19.586,20.809,21.743,22.211,22.095,20.659,20.091,20.411,21.736,21.841,21.906,19.548,18.687,18.765,20.77,21.693,3725,2178
3759435436,0.417033331,27.982,13.706,17.134,21.533,10.761,17.095,1635.654,0.815,398.419,26.015,14.378,3.216,0,0,0,0,0,5767.584,1.397,0,304.025,14.425,164.306,18.551,154.414,12.548,5.966,26.672,273.957,32.141,5.463,1774.583,29.841,20.493,25.334,-21.979,23.94,21.96,9.412,0,0,4.572,1.864,2.654,1.022,-0.118,0.004,0.004,21.677,19.582,20.81,21.746,22.209,22.108,20.658,20.079,20.402,21.726,21.831,21.897,19.552,18.69,18.768,20.766,21.697,3725,2178
3759435438,0.446066666,27.998,13.643,17.136,21.507,10.741,17.094,1634.439,0.81,398.41,26.003,14.38,3.092,0,0,0,0,0,5717.144,1.412,0,304.163,14.41,164.373,18.557,154.328,12.53,5.99,26.692,274.211,32.176,5.478,1774.081,29.811,20.507,25.324,-21.979,23.958,21.963,9.433,0,0,4.574,1.828,2.642,0.775,-0.145,0.004,0.004,21.693,19.586,20.788,21.752,22.19,22.091,20.655,20.092,20.398,21.724,21.831,21.879,19.553,18.688,18.767,20.777,21.681,3725,2178
3759435440,0.482066671,27.98,13.661,17.134,21.518,10.74,17.094,1654.043,0.809,398.444,25.976,14.379,3.234,0,0,0,0,0,5743.234,1.417,0,304.069,14.421,164.3,18.547,154.348,12.535,5.975,26.668,273.887,32.132,5.457,1774.616,29.851,20.463,25.356,-21.979,23.953,21.95,9.416,0,0,4.573,1.84,2.647,0.865,-0.164,0.004,0.004,21.681,19.579,20.781,21.746,22.197,22.078,20.651,20.074,20.408,21.736,21.843,21.897,19.541,18.688,18.768,20.768,21.686,3725,2178
3759435442,0.511183333,28.026,13.646,17.136,21.509,10.753,17.094,1677.528,0.831,398.429,26.002,14.378,3.193,0,0,0,0,0,5751.031,1.408,0,304.31,14.417,164.356,18.568,154.265,12.517,6.013,26.689,274.02,32.15,5.455,1774.384,29.831,20.5,25.369,-21.978,23.981,21.98,9.463,0,0,4.577,1.843,2.627,0.752,-0.111,0.004,0.004,21.689,19.592,20.788,21.774,22.185,22.07,20.649,20.079,20.407,21.733,21.832,21.891,19.551,18.691,18.764,20.772,21.687,3725,2178
3759435443,0.53591667,28.008,13.688,17.137,21.517,10.756,17.094,1649.361,0.857,398.412,25.986,14.379,3.087,0,0,0,0,0,5735.544,1.417,0,304.08,14.407,164.336,18.582,154.377,12.54,6.004,26.678,274.112,32.163,5.478,1773.472,29.842,20.498,25.337,-21.979,23.965,21.982,9.441,0,0,4.574,1.897,2.651,0.921,-0.114,0.004,0.004,21.693,19.574,20.79,21.8,22.188,22.058,20.637,20.1,20.406,21.724,21.854,21.882,19.537,18.688,18.752,20.769,21.689,3725,2178
3759435445,0.570216664,28.01,13.686,17.136,21.516,10.74,17.094,1633.027,0.825,398.427,26.007,14.379,3.121,0,0,0,0,0,5752.011,1.391,0,303.999,14.42,164.285,18.555,154.251,12.515,6.003,26.67,273.959,32.142,5.465,1774.386,29.836,20.477,25.336,-21.979,23.965,21.981,9.467,0,0,4.573,1.874,2.65,0.914,-0.161,0.004,0.004,21.687,19.576,20.791,21.801,22.194,22.084,20.659,20.094,20.398,21.735,21.827,21.916,19.537,18.686,18.762,20.767,21.686,3725,2178
3759435447,0.599783333,28.001,13.635,17.136,21.494,10.749,17.094,1644.172,0.807,398.435,26.009,14.379,3.131,0,0,0,0,0,5705.038,1.402,0,304.39,14.406,164.351,18.539,154.346,12.534,5.967,26.703,274.059,32.155,5.447,1773.388,29.81,20.484,25.349,-21.979,23.974,21.986,9.452,0,0,4.576,1.815,2.625,0.745,-0.105,0.004,0.004,21.688,19.577,20.784,21.785,22.197,22.079,20.647,20.078,20.386,21.716,21.845,21.892,19.535,18.673,18.765,20.772,21.696,3725,2178
3759435449,0.629250002,27.983,13.659,17.136,21.504,10.738,17.094,1625.654,0.82,398.434,25.965,14.38,3.166,0,0,0,0,0,5725.286,1.399,0,304.342,14.405,164.277,18.583,154.44,12.553,5.992,26.68,274.043,32.153,5.467,1772.307,29.848,20.451,25.326,-21.978,23.95,22.011,9.458,0,0,4.577,1.851,2.659,0.855,-0.153,0.004,0.004,21.684,19.59,20.776,21.773,22.19,22.067,20.647,20.056,20.372,21.716,21.817,21.907,19.523,18.676,18.774,20.775,21.695,3725,2178
3759435451,0.657799999,27.996,13.657,17.135,21.523,10.748,17.095,1634.563,0.799,398.443,25.975,14.379,3.095,0,0,0,0,0,5720.22,1.413,0,304.114,14.421,164.275,18.566,154.423,12.55,5.979,26.656,273.983,32.145,5.483,1773.506,29.854,20.479,25.348,-21.979,23.939,21.977,9.427,0,0,4.575,1.823,2.652,0.831,-0.145,0.004,0.004,21.674,19.572,20.767,21.768,22.192,22.068,20.652,20.076,20.382,21.724,21.802,21.888,19.524,18.669,18.748,20.775,21.695,3725,2178
3759435452,0.689650003,28.021,13.675,17.136,21.503,10.755,17.095,1626.72,0.809,398.42,25.971,14.381,3.086,0,0,0,0,0,5744.557,1.396,0,303.972,14.403,164.351,18.547,154.507,12.567,5.942,26.661,274.089,32.159,5.492,1773.492,29.867,20.5,25.344,-21.979,23.899,21.994,9.427,0,0,4.571,1.84,2.662,0.855,-0.1,0.004,0.004,21.686,19.598,20.795,21.746,22.192,22.059,20.657,20.061,20.387,21.695,21.796,21.905,19.546,18.673,18.755,20.774,21.697,3725,2178
3759435455,0.726016665,28.013,13.665,17.017,21.512,10.741,17.095,1638.337,0.8,398.483,25.986,14.38,3.125,0,0,0,0,0,5713.461,1.424,0,303.915,14.407,164.265,18.544,154.46,12.558,5.949,26.665,274.144,32.167,5.496,1773.383,29.838,20.425,25.357,-21.978,24.008,21.994,9.436,0,0,4.57,1.833,2.637,0.835,-0.153,0.004,0.004,21.684,19.586,20.787,21.743,22.192,22.062,20.655,20.076,20.374,21.694,21.802,21.9,19.518,18.662,18.76,20.768,21.682,3725,2178
3759435456,0.755366667,27.98,13.653,17.136,21.504,10.741,17.094,1646.007,0.813,398.444,25.987,14.379,3.126,0,0,0,0,0,5763.026,1.409,0,304.037,14.415,164.279,18.552,154.433,12.552,5.962,26.664,274.202,32.175,5.505,1773.393,29.832,20.479,25.364,-21.979,23.979,21.988,9.436,0,0,4.573,1.838,2.629,0.839,-0.141,0.004,0.004,21.682,19.573,20.776,21.765,22.229,22.071,20.661,20.084,20.404,21.719,21.806,21.914,19.529,18.674,18.762,20.78,21.697,3725,2178
3759435458,0.784366671,28.008,13.673,17.135,21.502,10.749,17.095,1638.329,0.822,398.435,26.011,14.378,3.105,0,0,0,0,0,5736.885,1.401,0,304.124,14.416,164.324,18.55,154.431,12.552,5.961,26.657,274.107,32.162,5.499,1773.474,29.84,20.528,25.327,-21.979,23.965,21.985,9.433,0,0,4.574,1.855,2.656,0.869,-0.115,0.004,0.004,21.68,19.584,20.771,21.739,22.195,22.07,20.638,20.074,20.379,21.708,21.792,21.921,19.534,18.671,18.768,20.777,21.704,3725,2178
3759435460,0.813283332,28.042,13.684,17.136,21.512,10.758,17.095,1641.945,0.813,398.41,25.98,14.379,3.052,0,0,0,0,0,5723.259,1.426,0,303.962,14.419,164.328,18.529,154.386,12.542,5.949,26.641,274.301,32.188,5.541,1772.523,29.824,20.429,25.362,-21.979,23.965,21.972,9.43,0,0,4.572,1.848,2.624,0.862,-0.102,0.004,0.004,21.679,19.582,20.762,21.77,22.197,22.076,20.654,20.078,20.392,21.711,21.822,21.907,19.522,18.675,18.752,20.774,21.703,3725,2178
3759435462,0.842966668,28.003,13.688,17.136,21.489,10.765,17.094,1639.13,0.817,398.427,25.993,14.378,3.156,0,0,0,0,0,5766.946,1.403,0,303.987,14.403,164.344,18.504,154.493,12.564,5.902,26.666,274.292,32.187,5.515,1772.211,29.835,20.439,25.339,-21.979,23.966,21.969,9.405,0,0,4.57,1.851,2.644,0.93,-0.049,0.004,0.004,21.668,19.555,20.769,21.783,22.203,22.094,20.629,20.089,20.395,21.72,21.824,21.881,19.525,18.661,18.737,20.777,21.698,3725,2178
3759435463,0.871833332,27.999,13.667,17.136,21.525,10.733,17.094,1644.103,0.814,398.396,26.008,14.378,3.054,0,0,0,0,0,5725.943,1.415,0,304.081,14.414,164.264,18.545,154.537,12.573,5.935,26.622,274.195,32.174,5.546,1772.366,29.809,20.536,25.322,-21.978,23.983,21.97,9.397,0,0,4.574,1.853,2.639,0.861,-0.191,0.004,0.004,21.659,19.567,20.748,21.79,22.185,22.082,20.638,20.086,20.377,21.734,21.823,21.901,19.531,18.651,18.74,20.769,21.702,3725,2178
3759435465,0.900966668,28.023,13.657,17.136,21.516,10.745,17.094,1651.24,0.819,398.413,25.988,14.379,3.009,0,0,0,0,0,5748.969,1.409,0,304.36,14.421,164.321,18.548,154.405,12.546,5.965,26.643,274.048,32.154,5.504,1772.316,29.838,20.514,25.295,-21.979,23.95,21.98,9.434,0,0,4.578,1.845,2.672,0.795,-0.143,0.004,0.004,21.675,19.584,20.767,21.793,22.183,22.094,20.63,20.081,20.406,21.709,21.828,21.886,19.538,18.655,18.747,20.77,21.695,3725,2178
3759435467,0.934783332,28.006,13.668,17.136,21.518,10.743,17.094,1623.516,0.827,398.417,25.99,14.379,2.897,0,0,0,0,0,5736.85,1.412,0,303.928,14.415,164.355,18.533,154.352,12.535,5.96,26.669,274.123,32.164,5.489,1772.189,29.847,20.516,25.33,-21.979,23.95,21.981,9.446,0,0,4.571,1.862,2.657,0.856,-0.155,0.004,0.004,21.669,19.574,20.773,21.74,22.182,22.098,20.653,20.085,20.428,21.719,21.853,21.896,19.533,18.662,18.767,20.773,21.68,3725,2178
