Time elapsed (s),Time Elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3759430507,0.2989,27.932,13.491,17.017,12.587,6.974,17.094,755.103,1.089,398.053,24.06,14.366,5.432,0,0,0,0,0,5579.287,1.406,0,147.613,9.471,140.288,15.198,136.381,8.71,6.453,25.42,259.698,30.159,4.733,2.35,25.744,16.32,25.727,-3.731,0,10.238,1.529,1,0,2.238,1.831,0,0.344,0.697,0.004,0.004,12.919,10.518,10.542,10.772,10.405,10.282,12.254,11.968,13.049,10.706,10.117,10.178,10.71,9.738,9.839,10.923,13.147,2040,857
3759430509,0.326999998,27.965,13.486,17.017,12.589,6.985,17.094,788.414,1.015,398.037,24.07,14.367,5.403,0,0,0,0,0,5588.993,1.418,0,147.46,9.46,140.333,15.202,136.333,8.699,6.468,25.417,259.9,30.188,4.765,2.406,25.786,16.326,25.709,-3.763,0,10.263,1.564,1,0,2.236,1.769,0,0.278,0.727,0.004,0.004,12.904,10.512,10.531,10.757,10.386,10.275,12.243,11.957,13.047,10.696,10.106,10.159,10.711,9.73,9.843,10.936,13.128,2040,857
3759430511,0.355183331,27.926,13.51,17.135,12.575,6.968,17.094,788.069,1.117,398.077,24.057,14.366,5.412,0,0,0,0,0,5609.107,1.416,0,147.221,9.462,140.283,15.198,136.297,8.691,6.472,25.432,259.895,30.187,4.749,2.405,25.756,16.298,25.726,-3.733,0,10.251,1.56,1,0,2.232,1.86,0,0.421,0.697,0.004,0.004,12.901,10.509,10.54,10.769,10.406,10.284,12.264,11.952,13.051,10.697,10.115,10.169,10.703,9.726,9.84,10.926,13.125,2040,857
3759430513,0.391683332,27.961,13.478,17.018,12.578,6.951,17.094,777,1.116,398.061,24.04,14.366,5.432,0,0,0,0,0,5605.463,1.411,0,147.192,9.445,140.294,15.226,136.332,8.699,6.492,25.409,259.869,30.184,4.769,2.309,25.768,16.343,25.712,-3.736,0,10.245,1.547,1,0,2.232,1.852,0,0.254,0.644,0.004,0.004,12.882,10.513,10.534,10.778,10.398,10.288,12.25,11.955,13.058,10.703,10.119,10.169,10.707,9.741,9.838,10.92,13.143,2040,857
3759430515,0.424766668,27.945,13.48,17.017,12.576,6.965,17.093,779.584,1.081,398.037,24.068,14.366,5.397,0,0,0,0,0,5596.894,1.406,0,147.119,9.457,140.217,15.218,136.403,8.714,6.469,25.43,260.016,30.204,4.768,2.038,25.765,16.341,25.728,-3.699,0,10.254,1.539,1,0,2.231,1.824,0,0.283,0.686,0.004,0.004,12.864,10.507,10.538,10.766,10.387,10.275,12.243,11.958,13.047,10.698,10.117,10.17,10.713,9.739,9.839,10.926,13.133,2040,857
3759430517,0.462749998,27.975,13.493,17.134,12.621,6.96,17.094,799.395,1.089,398.053,24.062,14.367,5.312,0,0,0,0,0,5587.223,1.414,0,147.146,9.462,140.269,15.233,136.372,8.708,6.49,25.4,259.892,30.187,4.781,2.329,25.768,16.319,25.713,-3.716,0,10.244,1.537,1,0,2.232,1.835,0,0.288,0.608,0.004,0.004,12.842,10.522,10.568,10.77,10.388,10.281,12.238,11.969,13.073,10.704,10.109,10.164,10.7,9.735,9.824,10.925,13.127,2040,857
3759430519,0.498016667,27.948,13.494,17.135,12.582,6.975,17.093,775.325,1.151,398.069,24.052,14.366,5.351,0,0,0,0,0,5603.56,1.409,0,147.513,9.47,140.295,15.214,136.337,8.7,6.479,25.429,259.937,30.193,4.758,2.473,25.768,16.316,25.73,-3.75,0,10.256,1.556,1,0,2.237,1.878,0,0.333,0.707,0.004,0.004,12.848,10.505,10.561,10.756,10.387,10.271,12.221,11.955,13.076,10.702,10.11,10.174,10.701,9.736,9.832,10.928,13.13,2040,857
3759430521,0.533216667,27.95,13.524,17.135,12.605,6.973,17.094,787.049,1.076,398.053,24.087,14.367,5.33,0,0,0,0,0,5594.083,1.43,0,147.262,9.464,140.33,15.21,136.431,8.721,6.454,25.427,259.967,30.197,4.764,2.334,25.755,16.315,25.716,-3.732,0,10.238,1.517,1,0,2.233,1.832,0,0.435,0.669,0.004,0.004,12.866,10.518,10.57,10.78,10.393,10.288,12.242,11.974,13.123,10.713,10.123,10.176,10.71,9.738,9.841,10.917,13.139,2040,857
3759430523,0.561350004,27.961,13.506,17.135,12.59,6.962,17.094,790.523,1.112,398.085,24.062,14.366,5.185,0,0,0,0,0,5630.388,1.416,0,147.541,9.453,140.302,15.191,136.371,8.708,6.448,25.409,259.993,30.201,4.786,2.47,25.757,16.324,25.733,-3.719,0,10.245,1.537,1,0,2.237,1.856,0,0.356,0.659,0.004,0.004,12.88,10.535,10.563,10.77,10.399,10.276,12.252,11.953,13.085,10.697,10.114,10.185,10.712,9.748,9.845,10.928,13.125,2040,857
3759430525,0.596783336,27.927,13.464,17.134,12.619,6.966,17.094,779.778,1.123,398.053,24.043,14.366,5.242,0,0,0,0,0,5606.462,1.42,0,147.271,9.449,140.249,15.177,136.387,8.711,6.43,25.436,259.895,30.187,4.745,2.379,25.757,16.3,25.733,-3.739,0,10.253,1.542,1,0,2.232,1.85,0,0.251,0.629,0.004,0.004,12.896,10.522,10.569,10.769,10.398,10.282,12.25,11.943,13.047,10.707,10.112,10.178,10.711,9.74,9.837,10.93,13.121,2040,857
