Time elapsed (s),Time elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3759857515,0.33108333,22.258,13.014,31.311,31.512,15.739,30.912,1779.027,0.881,388.858,22.037,14.034,0,0,1,0,0,0,6437.254,1.614,0,104.33,25.816,230.492,22.771,210.977,22.806,-0.075,22.901,211.117,22.714,-0.193,1763.072,37.859,21.243,33.078,-22.015,25.878,34.696,11.89,0,1,-0.001,-2.026,2.796,5.823,3.888,0.006,0.005,32.021,32.908,33.328,33.729,34.455,34.629,31.616,32.286,32.112,33.724,34.488,34.434,31.07,31.949,31.404,32.95,31.406,0,0
3759857517,0.361183333,22.26,13.01,31.312,31.512,15.747,30.912,1778.289,0.876,388.873,22.044,14.034,0,0,1,0,0,0,6408.053,1.62,0,102.43,25.807,230.619,22.757,210.934,22.799,-0.083,22.942,210.996,22.694,-0.254,1763.864,37.868,21.291,33.093,-22.015,25.883,34.694,11.896,0,1,-0.002,-2.031,2.794,5.81,3.913,0.006,0.005,32.032,32.937,33.34,33.736,34.458,34.635,31.615,32.289,32.123,33.716,34.498,34.441,31.075,31.957,31.422,32.951,31.4,0,0
3759857519,0.3909,22.265,12.994,31.312,31.526,15.73,30.913,1802.936,0.875,388.857,22.048,14.034,0,0,1,0,0,0,6418.469,1.62,0,102.012,25.795,230.561,22.755,210.869,22.788,-0.073,22.919,211.057,22.704,-0.221,1764.281,37.842,21.318,33.092,-22.015,25.887,34.715,11.927,0,1,-0.002,-2.029,2.78,5.764,3.846,0.006,0.005,32.025,32.928,33.343,33.738,34.454,34.648,31.618,32.302,32.116,33.723,34.501,34.438,31.087,31.955,31.409,32.959,31.402,0,0
3759857520,0.420766664,22.246,13.008,31.312,31.516,15.732,30.911,1827.156,0.903,388.858,22.028,14.034,0.022,0,1,0,0,0,6417.272,1.631,0,102.018,25.806,230.487,22.753,211.021,22.813,-0.1,22.89,211.235,22.733,-0.163,1763.946,37.887,21.276,33.086,-22.016,25.888,34.705,11.892,0,1,-0.001,-2.047,2.809,5.819,3.86,0.006,0.005,32.034,32.927,33.341,33.752,34.459,34.649,31.619,32.299,32.119,33.723,34.51,34.433,31.098,31.956,31.422,32.961,31.414,0,0
3759857522,0.450499996,22.277,13.001,31.312,31.529,15.73,30.913,1765.073,0.931,388.859,22.046,14.033,0.017,0,1,0,0,0,6436.67,1.623,0,101.463,25.801,230.556,22.738,211.021,22.813,-0.116,22.923,211.047,22.702,-0.227,1765.525,37.876,21.398,33.1,-22.015,25.875,34.714,11.901,0,1,-0.002,-2.079,2.797,5.77,3.843,0.006,0.005,32.027,32.924,33.345,33.73,34.448,34.626,31.595,32.285,32.096,33.72,34.485,34.427,31.082,31.96,31.408,32.959,31.407,0,0
3759857524,0.480783327,22.244,13.01,31.312,31.499,15.746,30.913,1763.518,0.86,388.841,22.042,14.034,0.08,0,1,0,0,0,6424.126,1.622,0,101.863,25.805,230.524,22.747,211.034,22.815,-0.109,22.888,211.054,22.703,-0.191,1764.326,37.883,21.309,33.095,-22.016,25.933,34.706,11.891,0,1,-0.002,-2.014,2.802,5.826,3.924,0.006,0.005,32.026,32.919,33.353,33.737,34.456,34.629,31.622,32.286,32.1,33.715,34.498,34.43,31.093,31.969,31.417,32.959,31.401,0,0
3759857526,0.518099999,22.254,12.974,31.312,31.519,15.767,30.912,1792.747,0.859,388.866,22.037,14.034,0,0,1,0,0,0,6420.281,1.618,0,101.177,25.794,230.552,22.761,210.975,22.805,-0.085,22.918,211.079,22.708,-0.217,1765.462,37.857,21.245,33.082,-22.015,25.948,34.718,11.912,0,1,-0.002,-2.055,2.796,5.724,3.965,0.006,0.005,32.024,32.915,33.347,33.731,34.451,34.619,31.611,32.272,32.094,33.708,34.484,34.426,31.082,31.946,31.423,32.971,31.401,0,0
3759857528,0.553283334,22.256,13.003,31.312,31.532,15.734,30.912,1797.776,0.892,388.882,22.046,14.033,0,0,1,0,0,0,6413.717,1.637,0,101.863,25.8,230.48,22.745,210.898,22.793,-0.088,22.92,211.091,22.71,-0.217,1765.354,37.88,21.388,33.098,-22.016,25.947,34.708,11.915,0,1,-0.002,-2.041,2.801,5.796,3.85,0.006,0.005,32.038,32.926,33.342,33.731,34.472,34.637,31.609,32.295,32.11,33.711,34.512,34.433,31.088,31.961,31.423,32.963,31.404,0,0
3759857531,0.590550001,22.257,13.034,31.429,31.525,15.733,30.911,1766.973,0.897,388.848,22.054,14.033,0,0,1,0,0,0,6447.647,1.622,0,100.438,25.794,230.516,22.756,210.89,22.791,-0.077,22.906,211.108,22.712,-0.2,1765.234,37.859,21.316,33.084,-22.016,25.888,34.702,11.91,0,1,-0.001,-2.023,2.796,5.875,3.856,0.006,0.005,32.029,32.917,33.343,33.745,34.457,34.636,31.619,32.296,32.102,33.725,34.509,34.435,31.076,31.958,31.411,32.963,31.404,0,0
3759857532,0.614900001,22.275,13.017,31.428,31.524,15.738,30.911,1766.97,0.863,388.851,22.048,14.034,0.042,0,1,0,0,0,6422.118,1.625,0,100.565,25.791,230.476,22.754,210.95,22.801,-0.088,22.913,211.075,22.707,-0.212,1765.666,37.854,21.401,33.081,-22.016,25.904,34.704,11.903,0,1,-0.002,-2.005,2.796,5.814,3.872,0.006,0.005,32.023,32.924,33.338,33.729,34.458,34.641,31.615,32.295,32.098,33.721,34.52,34.422,31.088,31.952,31.424,32.958,31.39,0,0
