Time elapsed (s),Time Elapsed(min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3760115610,0.350449999,22.597,11.086,15.734,30.051,13.069,15.01,1709.448,0.864,400.224,23.352,14.443,3.644,0,1,0,0,0,4880.199,1.432,0,7.534,25.127,225.74,23.606,220.596,24.427,-0.862,24.032,220.986,24.373,0.334,834.905,37.892,17.276,29.799,-22.768,21.309,33.189,8.762,0,1,0,-1.314,2.241,-0.57,-4.562,0.004,0.003,29.701,30.706,31.248,32.614,33.125,33.275,29.23,29.581,29.357,32.416,32.989,33.03,28.658,29.123,28.71,30.931,28.998,0,0
3760115612,0.380733331,22.573,11.08,15.735,30.053,13.085,15.01,1704.96,0.855,400.204,23.365,14.443,3.584,0,1,0,0,0,5903.648,1.434,0,7.389,25.125,225.771,23.589,220.627,24.432,-0.884,24.027,220.94,24.365,0.332,835.549,37.883,17.313,29.824,-22.769,21.305,33.171,8.74,0,1,0,-1.323,2.234,-0.558,-4.491,0.004,0.003,29.699,30.695,31.247,32.62,33.132,33.286,29.228,29.579,29.345,32.421,32.991,33.032,28.654,29.109,28.707,30.932,28.991,0,0
3760115614,0.417249997,22.577,11.072,15.735,30.038,13.059,15.01,1736.944,0.85,400.196,23.354,14.444,3.61,0,1,0,0,0,5907.418,1.403,0,7.239,25.125,225.758,23.562,220.588,24.425,-0.904,23.985,221.003,24.376,0.385,834.656,37.875,17.275,29.842,-22.767,21.339,33.178,8.753,0,1,0,-1.308,2.224,-0.591,-4.585,0.004,0.003,29.705,30.691,31.248,32.63,33.135,33.28,29.248,29.58,29.361,32.424,32.989,33.037,28.664,29.123,28.717,30.934,28.996,0,0
3760115616,0.453816668,22.617,11.097,15.734,30.068,13.05,15.01,1747.633,0.886,400.219,23.365,14.442,3.598,0,1,0,0,0,4882.122,1.406,0,7.552,25.118,225.76,23.59,220.629,24.432,-0.883,24.03,220.981,24.372,0.336,834.716,37.879,17.266,29.803,-22.768,21.317,33.19,8.758,0,1,0,-1.308,2.236,-0.564,-4.677,0.004,0.003,29.712,30.704,31.241,32.624,33.131,33.28,29.25,29.589,29.37,32.428,32.978,33.043,28.666,29.126,28.718,30.942,28.993,0,0
3760115618,0.489733338,22.579,11.042,15.735,30.064,13.06,15.011,1744.588,0.898,400.181,23.379,14.442,3.579,0,1,0,0,0,4887.407,1.402,0,7.255,25.129,225.716,23.569,220.569,24.422,-0.895,24.028,220.94,24.365,0.331,835.253,37.895,17.249,29.853,-22.768,21.32,33.181,8.758,0,1,0,-1.36,2.228,-0.685,-4.624,0.004,0.003,29.723,30.714,31.248,32.637,33.14,33.302,29.262,29.603,29.374,32.45,32.993,33.058,28.668,29.136,28.72,30.933,28.99,0,0
3760115620,0.52516667,22.575,11.032,15.733,30.094,13.034,15.01,1715.952,0.895,400.179,23.344,14.443,3.595,0,1,0,0,0,4880.432,1.402,0,7.374,25.119,225.789,23.583,220.616,24.43,-0.888,24.029,220.941,24.366,0.331,834.941,37.91,17.287,29.847,-22.768,21.344,33.183,8.753,0,1,0,-1.347,2.233,-0.714,-4.8,0.004,0.003,29.716,30.707,31.247,32.62,33.127,33.279,29.244,29.589,29.355,32.419,32.974,33.043,28.664,29.136,28.716,30.931,28.981,0,0
3760115622,0.559600004,22.598,11.033,15.735,30.076,13.045,15.009,1727.853,0.862,400.214,23.376,14.443,3.626,0,1,0,0,0,4880.398,1.414,0,7.254,25.118,225.723,23.583,220.562,24.421,-0.879,24.018,221.051,24.383,0.359,835.21,37.918,17.308,29.822,-22.767,21.353,33.188,8.767,0,1,0,-1.331,2.243,-0.742,-4.718,0.004,0.003,29.718,30.705,31.246,32.633,33.13,33.283,29.247,29.585,29.364,32.427,32.977,33.048,28.67,29.126,28.727,30.938,28.992,0,0
3760115625,0.596849998,22.603,11.055,15.734,30.078,13.068,15.01,1718.286,0.876,400.205,23.383,14.443,3.601,0,1,0,0,0,4899.926,1.441,0,7.456,25.136,225.716,23.586,220.702,24.443,-0.899,24.033,220.835,24.349,0.31,834.801,37.909,17.301,29.838,-22.768,21.284,33.193,8.749,0,1,0,-1.342,2.235,-0.676,-4.615,0.004,0.003,29.72,30.707,31.252,32.629,33.125,33.291,29.258,29.595,29.386,32.413,32.992,33.033,28.674,29.133,28.721,30.94,28.992,0,0
3760115627,0.633883333,22.58,11.109,15.736,30.065,13.06,15.01,1764.704,0.865,400.196,23.378,14.443,3.575,0,1,0,0,0,5920.768,1.416,0,7.63,25.144,225.83,23.563,220.706,24.444,-0.923,24.042,220.987,24.373,0.325,835.174,37.901,17.267,29.856,-22.766,21.271,33.196,8.752,0,1,0,-1.293,2.229,-0.476,-4.625,0.004,0.003,29.712,30.697,31.244,32.612,33.116,33.286,29.252,29.588,29.356,32.413,32.978,33.046,28.671,29.136,28.728,30.942,28.984,0,0
3760115629,0.669183334,22.601,11.07,15.735,30.076,13.074,15.01,1728.892,0.918,400.196,23.385,14.445,3.631,0,1,0,0,0,5877.209,1.413,0,7.434,25.141,225.884,23.592,220.676,24.439,-0.888,24.014,220.974,24.371,0.351,834.879,37.861,17.28,29.842,-22.768,21.286,33.189,8.75,0,1,0,-1.365,2.221,-0.63,-4.589,0.004,0.003,29.718,30.698,31.247,32.612,33.122,33.281,29.256,29.583,29.363,32.425,32.988,33.053,28.676,29.145,28.722,30.933,28.994,0,0
3760115631,0.704883337,22.606,11.066,15.734,30.08,13.055,15.01,1687.719,0.877,400.267,23.353,14.443,3.566,0,1,0,0,0,4898.198,1.406,0,7.663,25.152,225.861,23.564,220.721,24.447,-0.924,24.027,220.888,24.358,0.325,835.567,37.888,17.268,29.844,-22.767,21.224,33.203,8.756,0,1,0,-1.326,2.23,-0.645,-4.677,0.004,0.003,29.714,30.7,31.266,32.621,33.128,33.298,29.267,29.597,29.379,32.429,33.004,33.042,28.659,29.137,28.723,30.947,28.993,0,0
3760115633,0.741600005,22.595,11.038,15.734,30.076,13.061,15.01,1718.131,0.83,400.196,23.375,14.442,3.599,0,1,0,0,0,4886.412,1.438,0,7.445,25.135,225.93,23.578,220.685,24.441,-0.904,24.039,220.998,24.375,0.33,835.527,37.895,17.286,29.845,-22.767,21.242,33.18,8.739,0,1,0,-1.317,2.231,-0.719,-4.641,0.004,0.003,29.725,30.721,31.252,32.624,33.142,33.298,29.255,29.588,29.361,32.425,32.987,33.05,28.683,29.148,28.729,30.941,28.989,0,0
3760115635,0.771916668,22.575,11.031,15.734,30.053,13.049,15.01,1734.618,0.864,400.181,23.363,14.442,3.591,0,1,0,0,0,5916.298,1.423,0,7.253,25.147,225.824,23.569,220.792,24.457,-0.93,24.025,220.915,24.361,0.33,835.233,37.909,17.274,29.847,-22.768,21.194,33.177,8.72,0,1,0,-1.337,2.234,-0.714,-4.654,0.004,0.003,29.722,30.721,31.252,32.625,33.138,33.295,29.252,29.59,29.372,32.423,32.994,33.071,28.675,29.151,28.727,30.943,28.984,0,0
3760115637,0.807850003,22.57,11.065,15.735,30.073,13.072,15.01,1751.955,0.883,400.188,23.362,14.443,3.533,0,1,0,0,0,5888.925,1.424,0,7.109,25.146,225.901,23.602,220.651,24.435,-0.875,23.999,220.971,24.37,0.365,834.578,37.908,17.291,29.834,-22.767,21.245,33.191,8.756,0,1,0,-1.344,2.235,-0.602,-4.587,0.004,0.003,29.731,30.724,31.269,32.637,33.158,33.294,29.259,29.602,29.382,32.435,33.006,33.066,28.679,29.148,28.733,30.937,28.997,0,0
3760115639,0.839850005,22.571,11.053,15.734,30.06,13.059,15.009,1718.972,0.903,400.203,23.379,14.443,3.599,0,1,0,0,0,5891.054,1.413,0,7.678,25.15,225.898,23.578,220.612,24.429,-0.893,24.002,220.894,24.358,0.35,835.076,37.89,17.274,29.843,-22.766,21.245,33.19,8.761,0,1,0,-1.356,2.229,-0.64,-4.621,0.004,0.003,29.723,30.715,31.252,32.621,33.143,33.284,29.26,29.589,29.375,32.435,32.996,33.051,28.667,29.154,28.735,30.938,28.99,0,0
3760115641,0.871616666,22.613,11.056,15.734,30.076,13.053,15.01,1745.144,0.865,400.194,23.361,14.445,3.674,0,1,0,0,0,4898.192,1.404,0,7.437,25.14,225.923,23.579,220.64,24.433,-0.895,24.034,220.884,24.357,0.316,835.632,37.898,17.31,29.817,-22.768,21.225,33.187,8.753,0,1,0,-1.324,2.24,-0.689,-4.686,0.004,0.003,29.718,30.713,31.253,32.625,33.139,33.291,29.252,29.589,29.365,32.437,32.998,33.051,28.66,29.151,28.719,30.936,29,0,0
3760115643,0.907650002,22.599,11.042,15.735,30.076,13.06,15.01,1749.679,0.896,400.26,23.352,14.443,3.67,0,1,0,0,0,4883.088,1.449,0,7.73,25.143,225.86,23.584,220.673,24.439,-0.897,24.043,220.937,24.365,0.316,835.893,37.886,17.289,29.838,-22.767,21.241,33.202,8.763,0,1,0,-1.359,2.231,-0.714,-4.648,0.004,0.003,29.736,30.722,31.256,32.632,33.145,33.294,29.254,29.605,29.374,32.437,33.004,33.066,28.667,29.149,28.732,30.946,28.997,0,0
3760115645,0.936849999,22.6,11.016,15.734,30.081,13.049,15.01,1730.707,0.901,400.203,23.364,14.444,3.679,0,1,0,0,0,5934.235,1.428,0,7.48,25.133,225.874,23.607,220.662,24.437,-0.871,24.014,220.871,24.355,0.334,834.9,37.871,17.28,29.847,-22.767,21.236,33.196,8.759,0,1,0,-1.371,2.222,-0.796,-4.711,0.004,0.003,29.727,30.71,31.26,32.637,33.151,33.31,29.257,29.606,29.381,32.437,33.008,33.061,28.672,29.152,28.731,30.947,28.983,0,0
3760115647,0.967466664,22.577,11.032,15.735,30.084,13.051,15.01,1691.344,0.879,400.22,23.375,14.442,3.517,0,1,0,0,0,5897.06,1.417,0,7.613,25.156,225.81,23.558,220.545,24.419,-0.902,24,220.878,24.356,0.349,835.435,37.882,17.25,29.844,-22.767,21.184,33.191,8.772,0,1,0,-1.348,2.228,-0.713,-4.7,0.004,0.003,29.739,30.726,31.246,32.641,33.158,33.299,29.266,29.608,29.376,32.441,33.011,33.064,28.671,29.152,28.726,30.944,28.993,0,0
3760115649,0.997350001,22.593,11.055,15.734,30.094,13.059,15.01,1760.839,0.834,400.189,23.373,14.442,3.649,0,1,0,0,0,5878.478,1.415,0,7.446,25.138,225.956,23.581,220.677,24.439,-0.9,24.025,220.976,24.371,0.34,835.685,37.879,17.253,29.848,-22.768,21.247,33.184,8.745,0,1,0,-1.307,2.226,-0.661,-4.681,0.004,0.003,29.712,30.706,31.244,32.629,33.149,33.299,29.265,29.599,29.374,32.441,33.005,33.048,28.667,29.142,28.722,30.938,28.987,0,0
3760115651,1.029366668,22.602,11.054,15.735,30.062,13.045,15.01,1713.866,0.914,400.175,23.358,14.442,3.687,0,1,0,0,0,4902.687,1.435,0,7.212,25.153,225.847,23.583,220.68,24.44,-0.898,24.023,220.985,24.372,0.343,835.212,37.875,17.301,29.86,-22.768,21.246,33.163,8.723,0,1,0,-1.353,2.221,-0.68,-4.688,0.004,0.003,29.727,30.723,31.273,32.645,33.157,33.31,29.29,29.611,29.397,32.443,33.018,33.059,28.667,29.152,28.735,30.934,28.994,0,0
3760115652,1.058916664,22.567,11.064,15.733,30.072,13.074,15.01,1695.56,0.86,400.178,23.378,14.443,3.582,0,1,0,0,0,5910.509,1.406,0,7.134,25.161,225.943,23.584,220.619,24.43,-0.887,24.006,220.971,24.37,0.359,835.599,37.859,17.269,29.839,-22.769,21.238,33.178,8.748,0,1,0,-1.33,2.223,-0.599,-4.573,0.004,0.003,29.731,30.728,31.266,32.642,33.145,33.29,29.265,29.599,29.375,32.448,32.995,33.063,28.676,29.156,28.74,30.938,29.002,0,0
3760115654,1.089750004,22.588,11.052,15.735,30.057,13.051,15.01,1721.107,0.839,400.197,23.366,14.442,3.554,0,1,0,0,0,4886.358,1.435,0,7.274,25.165,225.993,23.584,220.65,24.435,-0.892,23.993,220.907,24.36,0.361,835.071,37.87,17.315,29.866,-22.767,21.27,33.167,8.732,0,1,0,-1.308,2.217,-0.667,-4.651,0.004,0.003,29.731,30.721,31.267,32.65,33.143,33.303,29.264,29.604,29.383,32.448,32.992,33.068,28.688,29.146,28.735,30.94,28.982,0,0
3760115656,1.113433337,22.586,11.092,15.735,30.073,13.068,15.009,1729.051,0.868,400.181,23.378,14.443,3.688,0,1,0,0,0,5910.535,1.415,0,7.303,25.155,226.015,23.573,220.717,24.446,-0.914,24.005,220.91,24.361,0.35,835.396,37.862,17.309,29.845,-22.769,21.268,33.173,8.727,0,1,0,-1.312,2.222,-0.54,-4.607,0.004,0.003,29.724,30.719,31.252,32.636,33.136,33.299,29.261,29.604,29.377,32.437,33.006,33.062,28.673,29.149,28.726,30.936,28.99,0,0
3760115657,1.1364,22.569,11.035,15.734,30.071,13.064,15.01,1729.04,0.877,400.203,23.35,14.443,3.667,0,1,0,0,0,4902.477,1.397,0,7.25,25.154,225.953,23.591,220.642,24.434,-0.884,23.992,221.003,24.376,0.378,834.721,37.833,17.322,29.839,-22.768,21.289,33.165,8.732,0,1,0,-1.354,2.213,-0.697,-4.62,0.004,0.003,29.716,30.715,31.262,32.639,33.142,33.296,29.261,29.61,29.384,32.428,33.006,33.056,28.671,29.151,28.727,30.931,29.006,0,0
3760115659,1.172783335,22.593,11.071,15.734,30.087,13.062,15.01,1740.223,0.869,400.197,23.356,14.444,3.587,0,1,0,0,0,4902.454,1.408,0,7.501,25.155,225.948,23.602,220.641,24.434,-0.873,23.998,220.853,24.352,0.347,835.256,37.833,17.295,29.839,-22.768,21.212,33.177,8.743,0,1,0,-1.328,2.215,-0.613,-4.658,0.004,0.003,29.727,30.712,31.256,32.636,33.139,33.295,29.253,29.605,29.383,32.423,33.002,33.063,28.678,29.135,28.734,30.932,28.988,0,0
3760115661,1.203633332,22.604,11.073,15.618,30.081,13.035,15.01,1728.975,0.89,400.22,23.351,14.443,3.695,0,1,0,0,0,4890.081,1.405,0,7.252,25.162,225.955,23.555,220.605,24.428,-0.914,24.011,221.007,24.376,0.359,835.802,37.836,17.304,29.868,-22.768,21.224,33.163,8.735,0,1,0,-1.316,2.209,-0.62,-4.771,0.004,0.003,29.738,30.731,31.263,32.637,33.143,33.315,29.271,29.617,29.392,32.438,33.018,33.048,28.675,29.157,28.747,30.926,28.997,0,0
3760115663,1.239233335,22.581,11.041,15.734,30.065,13.079,15.01,1730.475,0.877,400.215,23.354,14.443,3.745,0,1,0,0,0,4884.388,1.415,0,7.221,25.151,226,23.582,220.65,24.435,-0.895,24.026,220.87,24.354,0.323,834.695,37.836,17.324,29.846,-22.768,21.236,33.151,8.716,0,1,0,-1.36,2.212,-0.693,-4.542,0.004,0.003,29.739,30.732,31.275,32.64,33.148,33.309,29.267,29.609,29.383,32.444,33.011,33.067,28.68,29.148,28.749,30.928,28.978,0,0
3760115665,1.275449999,22.604,11.029,15.735,30.078,13.049,15.009,1741.708,0.879,400.197,23.361,14.442,3.734,0,1,0,0,0,4902.945,1.427,0,7.541,25.166,225.929,23.589,220.615,24.43,-0.881,24.034,220.892,24.358,0.318,835.466,37.86,17.304,29.868,-22.768,21.229,33.142,8.713,0,1,0,-1.348,2.215,-0.759,-4.699,0.004,0.003,29.746,30.73,31.279,32.638,33.143,33.303,29.257,29.604,29.376,32.429,33.006,33.076,28.683,29.148,28.747,30.915,28.997,0,0
3760115667,1.312299999,22.574,11.035,15.733,30.075,13.036,15.01,1727.545,0.891,400.178,23.377,14.445,3.746,0,1,0,0,0,5896.346,1.44,0,7.232,25.156,226.025,23.572,220.725,24.447,-0.916,24.022,220.911,24.361,0.332,835.47,37.863,17.283,29.849,-22.768,21.205,33.157,8.71,0,1,0,-1.344,2.221,-0.705,-4.758,0.004,0.003,29.73,30.73,31.261,32.622,33.142,33.298,29.251,29.602,29.38,32.439,33,33.051,28.678,29.143,28.736,30.921,28.986,0,0
3760115670,1.347416671,22.597,11.084,15.735,30.07,13.071,15.01,1705.164,0.875,400.261,23.371,14.443,3.679,0,1,0,0,0,5919.25,1.42,0,7.525,25.167,225.963,23.601,220.619,24.43,-0.871,23.993,220.951,24.368,0.368,834.819,37.855,17.262,29.839,-22.767,21.181,33.153,8.723,0,1,0,-1.325,2.22,-0.58,-4.587,0.004,0.003,29.731,30.716,31.263,32.628,33.129,33.294,29.251,29.589,29.378,32.422,32.979,33.052,28.688,29.148,28.742,30.914,29,0,0
3760115671,1.37626667,22.59,11.097,15.734,30.067,13.061,15.01,1744.313,0.85,400.211,23.358,14.444,3.67,0,1,0,0,0,5882.71,1.413,0,7.557,25.177,226.024,23.588,220.614,24.429,-0.883,24.024,220.941,24.366,0.336,835.278,37.847,17.282,29.811,-22.767,21.166,33.164,8.735,0,1,0,-1.293,2.227,-0.53,-4.626,0.004,0.003,29.726,30.716,31.277,32.626,33.128,33.302,29.26,29.603,29.382,32.425,32.994,33.061,28.691,29.148,28.739,30.926,28.994,0,0
3760115673,1.406616664,22.584,11.073,15.735,30.052,13.073,15.011,1701.183,0.895,400.22,23.359,14.443,3.667,0,1,0,0,0,4898.967,1.415,0,7.147,25.172,226.091,23.585,220.609,24.429,-0.885,24.017,220.961,24.369,0.346,834.5,37.851,17.317,29.827,-22.767,21.178,33.16,8.731,0,1,0,-1.347,2.221,-0.597,-4.545,0.004,0.003,29.736,30.729,31.267,32.633,33.127,33.293,29.267,29.599,29.367,32.431,32.982,33.064,28.701,29.159,28.746,30.917,28.991,0,0
3760115675,1.442,22.572,11.085,15.734,30.025,13.068,15.01,1715.045,0.845,400.211,23.361,14.444,3.76,0,1,0,0,0,4901.57,1.43,0,7.144,25.153,226.062,23.576,220.669,24.438,-0.903,23.995,220.895,24.358,0.357,835.524,37.858,17.311,29.831,-22.768,21.188,33.161,8.723,0,1,0,-1.303,2.225,-0.542,-4.519,0.004,0.003,29.735,30.718,31.263,32.62,33.132,33.291,29.263,29.606,29.377,32.425,32.988,33.054,28.689,29.139,28.735,30.922,28.981,0,0
3760115677,1.465550001,22.567,11.073,15.735,30.058,13.064,15.01,1715.204,0.861,400.22,23.379,14.444,3.661,0,1,0,0,0,5899.923,1.412,0,7.152,25.171,225.936,23.572,220.682,24.44,-0.909,24.013,220.995,24.374,0.355,835.758,37.876,17.244,29.814,-22.768,21.187,33.154,8.714,0,1,0,-1.318,2.235,-0.574,-4.597,0.004,0.003,29.727,30.719,31.231,32.627,33.13,33.299,29.247,29.597,29.368,32.431,32.981,33.047,28.676,29.146,28.736,30.922,28.981,0,0
3760115679,1.500300002,22.591,11.02,15.734,30.091,13.067,15.009,1706.389,0.849,400.229,23.366,14.444,3.731,0,1,0,0,0,5900.511,1.431,0,7.483,25.172,226.056,23.599,220.587,24.425,-0.868,23.995,220.991,24.374,0.373,834.671,37.863,17.299,29.826,-22.768,21.247,33.156,8.731,0,1,0,-1.355,2.225,-0.774,-4.641,0.004,0.003,29.717,30.708,31.255,32.621,33.133,33.293,29.264,29.613,29.388,32.431,32.992,33.04,28.674,29.124,28.728,30.921,28.983,0,0
